Date,Location_ID,District,Lat,Lon,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI
2025-08-07,3,Nainital,29.392,79.128,32.5,98,0.2,15.0,365.4,4.5,150.5,0.2037
2025-08-08,3,Nainital,29.392,79.128,28.6,99,20.3,12.6,361.8,3.7,151.8,0.2385
2025-08-09,3,Nainital,29.392,79.128,30.5,98,1.6,7.9,364.0,4.2,145.9,0.2232
2025-08-10,3,Nainital,29.392,79.128,30.5,96,1.9,7.3,362.6,4.1,152.2,0.2127
2025-08-11,3,Nainital,29.392,79.128,29.4,100,34.3,8.2,364.8,4.2,148.8,0.2063
2025-08-12,3,Nainital,29.392,79.128,31.0,99,4.1,13.8,364.5,4.2,150.2,0.2041
2025-08-13,3,Nainital,29.392,79.128,31.7,98,11.7,9.4,363.3,3.5,147.9,0.2048
2025-08-14,3,Nainital,29.392,79.128,28.0,100,10.3,18.4,362.5,3.8,151.8,0.1936
2025-08-15,3,Nainital,29.392,79.128,30.9,98,20.4,7.3,364.4,3.6,148.3,0.215
2025-08-16,3,Nainital,29.392,79.128,30.9,95,4.5,7.5,364.0,4.1,151.3,0.2209
2025-08-17,3,Nainital,29.392,79.128,31.2,96,1.3,7.7,362.0,3.6,149.7,0.2015
2025-08-18,3,Nainital,29.392,79.128,30.9,96,0.7,11.0,361.0,3.4,149.8,0.2123
2025-08-19,3,Nainital,29.392,79.128,31.2,94,1.4,12.1,362.6,3.9,148.5,0.1943
2025-08-20,3,Nainital,29.392,79.128,30.9,91,1.3,13.5,365.3,3.3,151.5,0.2042
2025-08-21,3,Nainital,29.392,79.128,31.6,94,0.1,10.2,364.7,4.1,149.8,0.1926
2025-08-22,3,Nainital,29.392,79.128,30.4,98,0.8,7.9,361.3,3.6,150.9,0.2018
2025-08-23,3,Nainital,29.392,79.128,30.4,95,1.1,15.2,361.2,3.7,147.5,0.207
2025-08-24,3,Nainital,29.392,79.128,32.0,96,3.5,11.1,364.9,3.3,148.9,0.2143
2025-08-25,3,Nainital,29.392,79.128,31.8,98,7.7,18.6,361.3,4.5,150.3,0.1961
2025-08-26,3,Nainital,29.392,79.128,31.7,91,2.0,18.8,363.8,3.6,148.1,0.2124
2025-08-27,3,Nainital,29.392,79.128,31.4,95,0.8,9.1,362.1,3.9,150.4,0.1909
2025-08-28,3,Nainital,29.392,79.128,31.0,96,0.9,10.7,365.4,3.5,149.2,0.21
2025-08-29,3,Nainital,29.392,79.128,29.5,99,10.3,13.1,361.8,3.7,149.1,0.2384
2025-08-30,3,Nainital,29.392,79.128,30.2,98,0.9,11.4,364.7,4.5,150.6,0.1997
2025-08-31,3,Nainital,29.392,79.128,27.8,96,5.4,10.3,363.3,4.1,150.2,0.1852
2025-09-01,3,Nainital,29.392,79.128,25.3,99,93.3,19.5,363.4,3.8,148.7,0.2187
2025-09-02,3,Nainital,29.392,79.128,26.8,99,17.8,10.6,360.0,4.0,151.3,0.2095
2025-09-03,3,Nainital,29.392,79.128,28.5,97,3.4,8.7,359.7,3.8,150.6,0.2121
2025-09-04,3,Nainital,29.392,79.128,30.5,99,2.0,8.4,362.7,4.0,147.6,0.2243
2025-09-05,3,Nainital,29.392,79.128,30.6,99,3.0,11.2,363.4,4.2,149.6,0.1946
2025-09-06,3,Nainital,29.392,79.128,30.5,96,0.2,13.0,361.3,3.9,150.4,0.195
2025-09-07,3,Nainital,29.392,79.128,30.7,96,0.3,10.2,361.4,4.1,149.9,0.2134
2025-09-08,3,Nainital,29.392,79.128,30.9,97,1.5,6.9,363.8,4.1,146.0,0.2208
2025-09-09,3,Nainital,29.392,79.128,31.2,92,0.5,12.3,363.8,3.9,150.1,0.2088
2025-09-10,3,Nainital,29.392,79.128,31.2,92,1.8,16.1,362.8,3.8,150.9,0.2042
2025-09-11,3,Nainital,29.392,79.128,30.7,97,2.9,13.1,364.2,3.8,149.9,0.2101
2025-09-12,3,Nainital,29.392,79.128,29.0,99,22.4,8.9,361.2,4.2,150.1,0.2163
2025-09-13,3,Nainital,29.392,79.128,30.4,100,6.2,6.6,362.5,4.2,151.2,0.1835
2025-09-14,3,Nainital,29.392,79.128,29.4,99,18.5,7.6,365.5,3.7,148.1,0.1904
2025-09-15,3,Nainital,29.392,79.128,30.3,100,16.8,10.5,363.1,3.9,150.9,0.2039
2025-09-16,3,Nainital,29.392,79.128,29.6,100,19.8,7.3,363.2,3.8,150.4,0.2156
2025-09-17,3,Nainital,29.392,79.128,29.3,99,4.3,6.7,366.5,4.2,148.1,0.2378
2025-09-18,3,Nainital,29.392,79.128,29.4,98,1.7,6.7,360.9,3.9,150.8,0.2035
2025-09-19,3,Nainital,29.392,79.128,29.3,96,1.0,4.9,364.2,4.7,152.2,0.2089
2025-09-20,3,Nainital,29.392,79.128,30.2,97,0.6,6.8,365.5,4.1,150.4,0.1953
2025-09-21,3,Nainital,29.392,79.128,31.1,95,0.0,11.4,362.5,4.4,150.7,0.2151
2025-09-22,3,Nainital,29.392,79.128,31.4,98,0.1,8.4,364.3,3.7,148.7,0.1888
2025-09-23,3,Nainital,29.392,79.128,31.6,96,0.0,7.1,361.5,4.0,149.3,0.2051
2025-09-24,3,Nainital,29.392,79.128,32.2,93,1.1,7.1,362.0,4.2,148.8,0.191
2025-09-25,3,Nainital,29.392,79.128,31.9,94,0.0,6.9,363.6,3.7,150.5,0.1736
2025-09-26,3,Nainital,29.392,79.128,32.5,94,0.0,10.2,364.2,4.0,149.4,0.2457
2025-09-27,3,Nainital,29.392,79.128,33.4,91,1.0,10.7,364.7,4.3,149.3,0.2173
2025-09-28,3,Nainital,29.392,79.128,32.0,93,2.4,10.3,365.4,3.9,150.8,0.2174
2025-09-29,3,Nainital,29.392,79.128,31.5,97,1.1,8.1,362.9,3.7,152.0,0.2189
2025-09-30,3,Nainital,29.392,79.128,32.3,92,1.2,9.0,364.8,4.5,149.9,0.2266
2025-10-01,3,Nainital,29.392,79.128,30.0,97,3.4,7.0,362.5,3.6,148.1,0.2077
2025-10-02,3,Nainital,29.392,79.128,29.5,92,0.1,14.1,364.4,4.0,150.0,0.2183
2025-10-03,3,Nainital,29.392,79.128,30.7,96,0.0,8.7,363.3,3.8,150.2,0.1977
2025-10-04,3,Nainital,29.392,79.128,30.1,95,0.0,12.0,363.7,3.7,151.0,0.2027
2025-10-05,3,Nainital,29.392,79.128,30.6,93,0.0,10.3,363.6,4.2,149.6,0.1822
2025-10-06,3,Nainital,29.392,79.128,29.6,99,4.5,12.3,360.6,3.9,151.1,0.2083
2025-10-07,3,Nainital,29.392,79.128,25.4,99,2.2,7.9,361.3,4.1,150.9,0.1973
2025-10-08,3,Nainital,29.392,79.128,27.0,96,1.5,12.5,363.2,3.3,149.6,0.2033
2025-10-09,3,Nainital,29.392,79.128,28.3,96,0.0,11.1,360.5,4.2,151.0,0.2177
2025-10-10,3,Nainital,29.392,79.128,28.0,97,0.0,8.1,364.2,3.8,151.1,0.2098
2025-10-11,3,Nainital,29.392,79.128,28.0,95,0.0,11.1,364.3,3.4,148.7,0.2207
2025-10-12,3,Nainital,29.392,79.128,28.7,93,0.0,9.5,363.5,4.6,151.2,0.1964
2025-10-13,3,Nainital,29.392,79.128,28.5,90,0.0,10.0,361.3,4.2,149.9,0.211
2025-10-14,3,Nainital,29.392,79.128,28.5,91,0.0,12.1,365.1,4.1,149.7,0.1957
2025-10-15,3,Nainital,29.392,79.128,29.1,93,0.0,10.4,366.1,4.4,149.9,0.2026
2025-10-16,3,Nainital,29.392,79.128,30.1,97,0.0,11.6,363.2,4.1,151.5,0.2007
2025-10-17,3,Nainital,29.392,79.128,30.2,92,0.0,10.3,363.8,3.8,151.5,0.19
2025-10-18,3,Nainital,29.392,79.128,30.1,92,0.0,9.5,363.3,3.9,150.6,0.1991
2025-10-19,3,Nainital,29.392,79.128,30.0,88,0.0,10.9,363.8,3.8,150.3,0.2139
2025-10-20,3,Nainital,29.392,79.128,30.0,89,0.0,10.4,362.8,3.8,149.9,0.1915
2025-10-21,3,Nainital,29.392,79.128,30.0,97,0.0,10.3,362.9,3.6,153.2,0.1953
2025-10-22,3,Nainital,29.392,79.128,30.4,90,0.0,11.3,364.4,3.7,149.2,0.2239
2025-10-23,3,Nainital,29.392,79.128,30.2,83,0.0,12.7,366.5,4.3,149.5,0.2265
2025-10-24,3,Nainital,29.392,79.128,29.1,83,0.0,11.2,360.9,4.1,150.4,0.2177
2025-10-25,3,Nainital,29.392,79.128,28.6,87,0.0,11.4,362.8,3.8,148.9,0.2309
2025-10-26,3,Nainital,29.392,79.128,28.1,89,0.0,11.0,361.2,3.7,151.3,0.2257
2025-10-27,3,Nainital,29.392,79.128,27.3,86,0.0,11.3,365.4,3.9,148.2,0.2039
2025-10-28,3,Nainital,29.392,79.128,25.1,96,0.2,9.6,362.1,3.5,149.1,0.2351
2025-10-29,3,Nainital,29.392,79.128,28.5,88,0.0,11.8,360.8,4.0,149.5,0.2286
2025-10-30,3,Nainital,29.392,79.128,24.9,94,0.0,11.7,364.0,4.3,148.8,0.2042
2025-10-31,3,Nainital,29.392,79.128,28.1,96,0.0,8.4,365.6,4.7,151.2,0.209
2025-11-01,3,Nainital,29.392,79.128,27.9,100,0.0,10.1,364.0,3.7,148.4,0.1953
2025-11-02,3,Nainital,29.392,79.128,27.0,98,0.0,10.1,363.3,4.3,148.8,0.2038
2025-11-03,3,Nainital,29.392,79.128,26.4,90,0.0,9.4,363.6,3.8,149.2,0.1819
2025-11-04,3,Nainital,29.392,79.128,26.0,92,0.0,15.6,365.1,3.7,151.0,0.1965
2025-11-05,3,Nainital,29.392,79.128,27.9,94,0.0,13.5,361.7,3.7,151.7,0.2172
2025-11-06,3,Nainital,29.392,79.128,26.1,96,0.0,9.1,362.8,4.0,150.6,0.1899
2025-11-07,3,Nainital,29.392,79.128,26.0,86,0.0,9.8,362.3,3.7,148.4,0.2006
2025-11-08,3,Nainital,29.392,79.128,25.4,97,0.0,10.2,361.2,3.8,149.3,0.2136
2025-11-09,3,Nainital,29.392,79.128,25.0,95,0.0,8.8,362.5,3.9,151.9,0.2009
2025-11-10,3,Nainital,29.392,79.128,24.8,94,0.0,9.4,364.7,3.8,150.0,0.2225
2025-11-11,3,Nainital,29.392,79.128,25.1,94,0.0,10.9,363.8,3.8,148.3,0.2232
2025-11-12,3,Nainital,29.392,79.128,23.8,96,0.0,8.8,364.0,3.3,152.6,0.196
2025-11-13,3,Nainital,29.392,79.128,23.6,92,0.0,11.3,363.2,4.0,149.3,0.1987
2025-11-14,3,Nainital,29.392,79.128,22.7,89,0.0,9.9,363.8,4.0,149.9,0.2059
2025-11-15,3,Nainital,29.392,79.128,23.0,95,0.0,9.1,361.8,3.8,149.2,0.1953
2025-11-16,3,Nainital,29.392,79.128,23.4,95,0.0,8.8,362.5,4.1,148.9,0.2298
2025-11-17,3,Nainital,29.392,79.128,23.2,93,0.0,7.1,363.3,4.4,151.6,0.1991
2025-11-18,3,Nainital,29.392,79.128,25.0,95,0.0,10.3,363.4,4.0,150.2,0.2189
2025-11-19,3,Nainital,29.392,79.128,24.2,91,0.0,9.0,363.5,4.4,150.4,0.1828
2025-11-20,3,Nainital,29.392,79.128,23.8,91,0.0,10.7,362.8,4.7,148.5,0.1937
2025-11-21,3,Nainital,29.392,79.128,23.5,91,0.0,11.3,362.4,4.8,149.6,0.189
2025-11-22,3,Nainital,29.392,79.128,23.1,94,0.0,10.4,367.7,3.6,149.3,0.1866
2025-11-23,3,Nainital,29.392,79.128,22.5,96,0.0,10.7,364.4,3.6,149.0,0.1975
2025-11-24,3,Nainital,29.392,79.128,21.7,89,0.0,9.0,363.6,3.9,150.6,0.2108
2025-11-25,3,Nainital,29.392,79.128,21.7,95,0.0,9.1,362.7,4.0,149.6,0.2283
2025-11-26,3,Nainital,29.392,79.128,21.4,96,0.0,8.9,362.3,4.5,150.8,0.2022
2025-11-27,3,Nainital,29.392,79.128,23.4,90,0.0,10.4,362.8,4.2,150.9,0.2065
2025-11-28,3,Nainital,29.392,79.128,24.7,95,0.0,14.1,363.4,3.6,149.5,0.2103
2025-11-29,3,Nainital,29.392,79.128,25.1,87,0.0,13.8,360.2,3.8,150.5,0.1943
2025-11-30,3,Nainital,29.392,79.128,22.2,88,0.0,8.7,360.6,4.0,149.4,0.2049
2025-12-01,3,Nainital,29.392,79.128,21.7,97,0.0,5.9,362.0,3.6,149.1,0.2366
2025-12-02,3,Nainital,29.392,79.128,23.0,95,0.0,12.5,363.3,4.0,148.7,0.2111
2025-12-03,3,Nainital,29.392,79.128,21.9,91,0.0,9.5,362.6,3.6,150.1,0.2366
2025-12-04,3,Nainital,29.392,79.128,22.1,88,0.0,11.2,365.2,3.5,149.1,0.2056
2025-12-05,3,Nainital,29.392,79.128,21.1,92,0.0,7.7,360.8,3.7,151.7,0.1959
2025-12-06,3,Nainital,29.392,79.128,20.0,92,0.0,9.9,361.9,4.1,152.0,0.2209
2025-12-07,3,Nainital,29.392,79.128,20.4,92,0.0,8.3,365.3,4.1,150.6,0.2242
2025-12-08,3,Nainital,29.392,79.128,22.5,81,0.0,10.1,363.2,4.0,150.3,0.1978
2025-12-09,3,Nainital,29.392,79.128,21.6,85,0.0,9.2,364.3,4.3,150.0,0.2107
2025-12-10,3,Nainital,29.392,79.128,19.9,96,0.0,9.2,366.1,4.3,152.8,0.2043
2025-12-11,3,Nainital,29.392,79.128,21.1,100,0.0,9.4,362.0,4.1,152.4,0.1845
2025-12-12,3,Nainital,29.392,79.128,20.9,96,0.0,9.7,362.9,4.0,149.8,0.1854
2025-12-13,3,Nainital,29.392,79.128,21.9,95,0.0,9.7,362.6,4.0,149.8,0.2022
2025-12-14,3,Nainital,29.392,79.128,23.0,97,0.0,9.1,360.1,4.0,150.4,0.2225
2025-12-15,3,Nainital,29.392,79.128,20.6,92,0.0,8.9,362.5,3.3,148.6,0.218
2025-12-16,3,Nainital,29.392,79.128,18.2,95,0.0,7.0,364.3,4.3,147.8,0.1915
2025-12-17,3,Nainital,29.392,79.128,18.9,95,0.0,7.4,363.8,4.1,148.4,0.1884
2025-12-18,3,Nainital,29.392,79.128,20.7,96,0.0,9.1,363.9,3.6,149.6,0.1921
2025-12-19,3,Nainital,29.392,79.128,18.9,93,0.0,9.7,362.4,4.4,148.9,0.1909
2025-12-20,3,Nainital,29.392,79.128,15.3,96,0.0,9.3,362.0,3.8,151.7,0.192
2025-12-21,3,Nainital,29.392,79.128,18.5,93,0.0,4.3,364.9,4.0,148.2,0.1749
2025-12-22,3,Nainital,29.392,79.128,20.0,89,0.0,5.8,362.3,4.3,148.4,0.1686
2025-12-23,3,Nainital,29.392,79.128,20.9,92,0.0,7.6,363.4,4.1,147.8,0.1669
2025-12-24,3,Nainital,29.392,79.128,17.4,90,0.0,9.2,363.2,4.4,149.2,0.182
2025-12-25,3,Nainital,29.392,79.128,16.2,96,0.0,5.5,365.2,3.9,149.5,0.2227
2025-12-26,3,Nainital,29.392,79.128,18.0,95,0.0,8.0,364.5,4.5,149.9,0.2593
2025-12-27,3,Nainital,29.392,79.128,18.0,94,0.0,7.5,361.1,3.8,150.0,0.2355
2025-12-28,3,Nainital,29.392,79.128,17.1,99,0.0,6.3,361.2,4.4,149.3,0.209
2025-12-29,3,Nainital,29.392,79.128,15.9,100,0.0,6.6,363.9,3.3,148.7,0.1936
2025-12-30,3,Nainital,29.392,79.128,17.0,94,0.0,6.0,362.9,3.7,150.5,0.1988
2025-12-31,3,Nainital,29.392,79.128,15.4,97,0.1,9.8,362.3,4.1,148.9,0.2074
2018-01-01,4,Champawat,29.336,80.091,11.5,84,0.2,11.2,1652.5,4.9,167.9,0.4616
2018-01-02,4,Champawat,29.336,80.091,11.5,82,0.4,5.8,1651.3,5.0,165.2,0.4157
2018-01-03,4,Champawat,29.336,80.091,12.9,67,0.0,5.2,1651.1,5.0,166.1,0.4306
2018-01-04,4,Champawat,29.336,80.091,13.6,94,0.0,7.1,1652.2,4.6,169.5,0.4321
2018-01-05,4,Champawat,29.336,80.091,12.2,77,0.0,7.7,1650.4,4.7,169.6,0.4293
2018-01-06,4,Champawat,29.336,80.091,11.6,86,0.0,7.6,1653.4,5.1,165.4,0.4005
2018-01-07,4,Champawat,29.336,80.091,12.5,81,0.0,5.8,1649.8,4.8,168.4,0.4265
2018-01-08,4,Champawat,29.336,80.091,15.1,87,0.0,5.1,1652.0,5.4,168.9,0.4103
2018-01-09,4,Champawat,29.336,80.091,17.0,48,0.0,6.4,1653.2,4.9,168.3,0.4649
2018-01-10,4,Champawat,29.336,80.091,19.1,52,0.0,7.6,1648.9,5.2,166.9,0.4392
2018-01-11,4,Champawat,29.336,80.091,20.8,47,0.0,6.3,1650.5,5.1,164.7,0.4473
2018-01-12,4,Champawat,29.336,80.091,17.7,94,0.0,6.2,1652.7,4.8,167.1,0.4173
2018-01-13,4,Champawat,29.336,80.091,14.8,94,0.0,6.6,1652.7,4.4,167.5,0.4239
2018-01-14,4,Champawat,29.336,80.091,16.4,98,0.0,7.6,1650.7,5.4,167.3,0.4612
2018-01-15,4,Champawat,29.336,80.091,16.6,90,0.0,11.1,1649.9,4.7,167.6,0.446
2018-01-16,4,Champawat,29.336,80.091,17.2,97,0.0,7.9,1652.4,4.9,166.0,0.4369
2018-01-17,4,Champawat,29.336,80.091,15.5,93,0.0,5.9,1652.8,5.0,166.4,0.4508
2018-01-18,4,Champawat,29.336,80.091,18.4,68,0.0,6.5,1649.3,5.0,164.1,0.46
2018-01-19,4,Champawat,29.336,80.091,19.7,73,0.0,5.4,1649.2,5.3,168.1,0.4534
2018-01-20,4,Champawat,29.336,80.091,19.1,76,0.0,5.1,1651.3,5.0,165.9,0.4463
2018-01-21,4,Champawat,29.336,80.091,16.5,99,0.0,7.3,1651.9,5.0,166.7,0.4478
2018-01-22,4,Champawat,29.336,80.091,16.7,95,0.0,7.5,1650.6,5.3,167.3,0.4257
2018-01-23,4,Champawat,29.336,80.091,14.1,97,8.0,14.5,1652.0,5.2,166.3,0.4335
2018-01-24,4,Champawat,29.336,80.091,11.1,95,1.0,7.2,1649.9,4.8,165.7,0.4408
2018-01-25,4,Champawat,29.336,80.091,13.5,99,0.0,11.3,1647.8,4.7,167.3,0.4354
2018-01-26,4,Champawat,29.336,80.091,12.5,99,0.0,9.5,1650.4,4.8,164.9,0.4381
2018-01-27,4,Champawat,29.336,80.091,12.8,89,0.0,7.1,1651.1,5.0,167.9,0.4285
2018-01-28,4,Champawat,29.336,80.091,14.2,58,0.0,6.7,1650.6,4.6,167.8,0.3896
2018-01-29,4,Champawat,29.336,80.091,16.5,65,0.0,10.3,1649.3,5.0,166.3,0.4407
2018-01-30,4,Champawat,29.336,80.091,18.8,64,0.0,12.0,1648.3,5.0,166.4,0.4322
2018-01-31,4,Champawat,29.336,80.091,19.3,79,0.0,8.3,1650.2,4.2,165.8,0.4325
2018-02-01,4,Champawat,29.336,80.091,19.4,80,0.0,13.2,1652.3,4.6,166.5,0.4636
2018-02-02,4,Champawat,29.336,80.091,17.2,86,0.0,8.9,1652.9,4.1,166.8,0.436
2018-02-03,4,Champawat,29.336,80.091,14.8,84,0.3,8.9,1652.8,4.9,166.6,0.4185
2018-02-04,4,Champawat,29.336,80.091,16.4,64,0.0,6.3,1649.8,5.3,168.7,0.4409
2018-02-05,4,Champawat,29.336,80.091,17.6,60,0.0,6.9,1649.3,4.4,164.9,0.4319
2018-02-06,4,Champawat,29.336,80.091,14.9,67,0.0,6.4,1651.7,4.6,165.9,0.4473
2018-02-07,4,Champawat,29.336,80.091,16.4,81,0.0,12.5,1652.0,5.0,167.9,0.4216
2018-02-08,4,Champawat,29.336,80.091,14.9,74,0.0,9.7,1651.6,4.7,169.5,0.4184
2018-02-09,4,Champawat,29.336,80.091,14.4,69,0.0,9.8,1648.0,4.7,166.0,0.4225
2018-02-10,4,Champawat,29.336,80.091,16.0,59,0.0,7.4,1649.7,5.2,168.2,0.4047
2018-02-11,4,Champawat,29.336,80.091,14.9,89,6.3,8.3,1651.0,4.9,165.6,0.424
2018-02-12,4,Champawat,29.336,80.091,9.0,97,23.4,9.2,1651.7,4.6,166.5,0.4544
2018-02-13,4,Champawat,29.336,80.091,12.6,94,1.1,8.0,1652.2,4.4,167.0,0.4197
2018-02-14,4,Champawat,29.336,80.091,15.1,73,0.0,7.3,1651.2,5.7,166.2,0.4102
2018-02-15,4,Champawat,29.336,80.091,18.4,87,0.0,6.6,1651.5,5.3,166.5,0.4227
2018-02-16,4,Champawat,29.336,80.091,18.0,95,0.4,6.6,1651.1,4.9,165.4,0.4339
2018-02-17,4,Champawat,29.336,80.091,16.3,91,0.0,11.1,1652.0,5.0,167.8,0.4194
2018-02-18,4,Champawat,29.336,80.091,16.2,97,0.0,10.2,1651.5,4.9,165.9,0.4317
2018-02-19,4,Champawat,29.336,80.091,17.5,94,0.0,8.1,1651.1,5.2,166.2,0.4344
2018-02-20,4,Champawat,29.336,80.091,17.0,97,0.3,12.0,1650.6,4.7,166.1,0.4306
2018-02-21,4,Champawat,29.336,80.091,17.6,95,0.1,8.0,1651.1,4.8,166.1,0.4293
2018-02-22,4,Champawat,29.336,80.091,16.6,88,2.3,11.0,1651.7,5.1,167.2,0.4571
2018-02-23,4,Champawat,29.336,80.091,18.0,75,1.5,6.9,1651.4,5.4,167.1,0.4332
2018-02-24,4,Champawat,29.336,80.091,18.9,68,0.9,10.6,1651.6,5.2,170.0,0.4187
2018-02-25,4,Champawat,29.336,80.091,16.2,86,3.0,9.4,1653.0,5.4,166.7,0.4419
2018-02-26,4,Champawat,29.336,80.091,20.5,90,0.0,6.4,1651.4,4.9,166.9,0.4297
2018-02-27,4,Champawat,29.336,80.091,19.9,96,0.0,11.5,1650.0,4.8,168.6,0.4317
2018-02-28,4,Champawat,29.336,80.091,19.3,91,0.0,9.7,1652.3,4.4,167.3,0.4458
2018-03-01,4,Champawat,29.336,80.091,20.4,85,0.0,11.3,1649.0,5.0,166.9,0.4507
2018-03-02,4,Champawat,29.336,80.091,19.8,66,0.0,12.1,1649.4,5.1,166.8,0.4135
2018-03-03,4,Champawat,29.336,80.091,21.2,57,0.0,9.7,1651.5,4.9,167.2,0.4566
2018-03-04,4,Champawat,29.336,80.091,17.0,94,1.2,8.9,1651.8,4.8,168.2,0.4296
2018-03-05,4,Champawat,29.336,80.091,15.8,98,6.9,10.1,1649.1,5.4,168.6,0.4297
2018-03-06,4,Champawat,29.336,80.091,18.2,75,0.0,7.1,1650.4,5.2,168.2,0.4155
2018-03-07,4,Champawat,29.336,80.091,20.4,87,0.0,10.4,1650.1,5.4,167.6,0.4418
2018-03-08,4,Champawat,29.336,80.091,18.9,82,0.4,11.3,1650.3,4.7,167.3,0.4093
2018-03-09,4,Champawat,29.336,80.091,19.3,64,0.0,10.2,1652.4,4.8,169.4,0.4387
2018-03-10,4,Champawat,29.336,80.091,20.4,67,0.0,8.4,1652.1,5.4,166.4,0.4554
2018-03-11,4,Champawat,29.336,80.091,20.4,84,0.6,8.7,1651.0,5.0,167.8,0.4259
2018-03-12,4,Champawat,29.336,80.091,19.9,76,0.3,12.7,1650.2,4.8,168.4,0.4468
2018-03-13,4,Champawat,29.336,80.091,22.4,78,0.0,8.3,1649.0,4.9,168.3,0.4318
2018-03-14,4,Champawat,29.336,80.091,22.4,73,1.0,10.8,1653.1,5.0,166.1,0.4097
2018-03-15,4,Champawat,29.336,80.091,17.1,86,7.2,7.2,1651.9,5.3,170.4,0.4324
2018-03-16,4,Champawat,29.336,80.091,18.6,78,0.6,10.9,1649.9,5.0,169.0,0.4278
2018-03-17,4,Champawat,29.336,80.091,18.0,64,4.1,9.0,1652.1,5.2,168.3,0.444
2018-03-18,4,Champawat,29.336,80.091,21.8,70,0.0,10.7,1650.9,5.1,165.8,0.4251
2018-03-19,4,Champawat,29.336,80.091,21.0,73,1.6,11.0,1650.6,4.7,168.2,0.4381
2018-03-20,4,Champawat,29.336,80.091,22.6,71,0.0,7.3,1651.7,4.7,164.2,0.4148
2018-03-21,4,Champawat,29.336,80.091,21.3,99,14.1,13.3,1649.9,4.9,166.7,0.437
2018-03-22,4,Champawat,29.336,80.091,18.4,99,5.5,9.3,1650.5,4.6,167.1,0.431
2018-03-23,4,Champawat,29.336,80.091,19.6,69,0.4,9.4,1651.2,4.8,166.5,0.4287
2018-03-24,4,Champawat,29.336,80.091,21.1,79,0.2,10.3,1650.3,5.5,168.9,0.4311
2018-03-25,4,Champawat,29.336,80.091,21.2,77,1.7,10.4,1652.0,5.0,167.1,0.4262
2018-03-26,4,Champawat,29.336,80.091,25.3,66,0.0,9.5,1653.8,4.8,165.8,0.4327
2018-03-27,4,Champawat,29.336,80.091,24.2,75,0.0,11.8,1649.9,5.6,167.9,0.4276
2018-03-28,4,Champawat,29.336,80.091,22.9,74,1.1,12.6,1648.5,4.7,167.5,0.416
2018-03-29,4,Champawat,29.336,80.091,21.7,66,0.0,12.7,1648.0,4.7,164.9,0.4112
2018-03-30,4,Champawat,29.336,80.091,18.9,66,2.1,9.4,1650.8,5.4,168.6,0.4232
2018-03-31,4,Champawat,29.336,80.091,20.1,73,0.0,9.4,1650.0,5.2,167.1,0.4258
2018-04-01,4,Champawat,29.336,80.091,21.5,83,0.0,11.3,1651.3,5.0,168.2,0.3855
2018-04-02,4,Champawat,29.336,80.091,21.4,78,0.0,10.0,1651.2,5.2,167.5,0.4309
2018-04-03,4,Champawat,29.336,80.091,20.8,89,9.9,9.8,1648.6,5.1,166.6,0.4636
2018-04-04,4,Champawat,29.336,80.091,20.7,92,4.2,8.2,1648.3,4.6,167.5,0.4409
2018-04-05,4,Champawat,29.336,80.091,20.2,81,0.7,12.0,1651.4,4.3,166.9,0.428
2018-04-06,4,Champawat,29.336,80.091,20.7,81,3.2,11.0,1651.2,4.8,167.3,0.4184
2018-04-07,4,Champawat,29.336,80.091,19.0,89,6.9,7.0,1650.4,5.3,167.7,0.4051
2018-04-08,4,Champawat,29.336,80.091,19.2,89,6.4,6.3,1648.5,4.9,167.2,0.4439
2018-04-09,4,Champawat,29.336,80.091,19.4,94,0.8,8.4,1651.7,5.1,167.6,0.437
2018-04-10,4,Champawat,29.336,80.091,21.0,92,0.9,10.4,1652.9,5.1,166.6,0.4121
2018-04-11,4,Champawat,29.336,80.091,18.3,95,8.2,11.6,1651.4,4.5,166.3,0.445
2018-04-12,4,Champawat,29.336,80.091,19.7,87,10.2,9.2,1649.7,4.9,167.9,0.4432
2018-04-13,4,Champawat,29.336,80.091,20.8,65,0.0,8.9,1651.1,5.1,168.7,0.4205
2018-04-14,4,Champawat,29.336,80.091,22.9,57,0.0,8.3,1649.0,4.8,166.4,0.4262
2018-04-15,4,Champawat,29.336,80.091,23.9,55,0.0,7.3,1652.6,4.9,167.4,0.4343
2018-04-16,4,Champawat,29.336,80.091,23.7,57,0.3,14.3,1651.1,5.1,165.3,0.4389
2018-04-17,4,Champawat,29.336,80.091,23.7,54,3.9,15.5,1648.3,5.0,169.2,0.4142
2018-04-18,4,Champawat,29.336,80.091,24.6,55,0.0,12.2,1650.5,5.3,168.4,0.4391
2018-04-19,4,Champawat,29.336,80.091,25.4,53,0.8,14.5,1651.7,5.1,166.3,0.4315
2018-04-20,4,Champawat,29.336,80.091,23.5,71,5.4,9.5,1650.5,4.7,166.6,0.4473
2018-04-21,4,Champawat,29.336,80.091,23.1,85,2.7,9.2,1650.6,4.9,168.5,0.442
2018-04-22,4,Champawat,29.336,80.091,23.8,48,0.4,11.7,1649.2,5.0,167.2,0.4315
2018-04-23,4,Champawat,29.336,80.091,24.0,54,0.0,12.1,1651.8,5.4,167.8,0.4444
