Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load
2819.837226,21.54560818,0.708015508,0.2,0,0,15.7,0.353,0.343,0,1,0.602529779,-0.798096401,0.01,4.309121636,15.9
2823.83499,21.63586475,0.727914282,0,0.2,0.2,15.9,0.349,0.342,0,1,0.616634341,-0.7872497,0.007,0,15.9
2816.129408,21.18848411,0.734457718,0,0.2,0.2,15.9,0.345,0.341,0,1,0.359545352,-0.933127612,0.004,0,15.9
2816.489235,20.80232951,0.692278012,0,0.2,0.2,15.9,0.341,0.339,0,1,0.589259444,-0.807943876,0.002,0,15.9
2820.903494,21.85876902,0.731717456,0,0,0.2,15.9,0.338,0.337,0,1,0.406343795,-0.913720264,0.001,0,15.9
2816.241348,23.18294004,0.690073165,1.3,0,0.2,0.2,0.336,0.335,0,1,0.646864576,-0.762604892,0.001,30.13782205,1.5
2815.753006,21.3398792,0.706308867,0,1.3,1.5,1.5,0.339,0.334,0,1,0.451691176,-0.892174356,0.005,0,1.5
2816.960646,20.63392978,0.746384415,0,1.3,1.5,1.5,0.338,0.333,0,1,0.648037144,-0.761608732,0.005,0,1.5
2822.875369,22.80000564,0.715237402,0,1.3,1.3,1.5,0.335,0.332,0.5,0.866025404,0.477404448,-0.878683671,0.003,0,1.5
2824.27458,23.54279907,0.718699465,0,0,1.3,1.5,0.332,0.331,0.5,0.866025404,0.583188914,-0.812336562,0.001,0,1.5
2818.334673,19.6090346,0.73358042,0.1,0,1.3,1.5,0.329,0.329,0.5,0.866025404,0.637753271,-0.770240719,0,1.96090346,1.6
2824.747558,22.66208351,0.724236637,0,0.1,1.4,1.6,0.326,0.328,0.5,0.866025404,0.580891302,-0.81398114,-0.002,0,1.6
2823.095505,24.00463346,0.707376988,0,0.1,1.4,1.6,0.323,0.326,0.5,0.866025404,0.622647372,-0.782502556,-0.003,0,1.6
2817.261077,19.94204425,0.724596649,0.7,0.1,0.1,1.6,0.321,0.325,0.5,0.866025404,0.596216294,-0.802823848,-0.004,13.95943098,2.3
2820.86115,23.99629109,0.721833475,9.7,0.7,0.8,2.3,0.339,0.324,0.5,0.866025404,0.457955271,-0.888975236,0.015,232.7640235,12
2824.817934,20.08879368,0.696910474,50.8,10.4,10.5,12,0.369,0.332,0.5,0.866025404,0.412127964,-0.911125975,0.037,1020.510719,62.8
2823.487858,24.48416343,0.733864838,41.1,61.2,61.3,62.6,0.371,0.344,0.5,0.866025404,0.533380782,-0.845875252,0.027,1006.299117,103.7
2818.633591,22.05876373,0.725665822,0,101.6,102.4,103.7,0.36,0.349,0.5,0.866025404,0.539615645,-0.84191149,0.011,0,103.7
2818.063229,23.14989559,0.693005775,0,91.9,102.3,103.7,0.352,0.349,0.5,0.866025404,0.526377311,-0.850251096,0.003,0,103.7
2823.192541,19.81390031,0.697853952,0.4,41.1,102.3,103.7,0.348,0.347,0.5,0.866025404,0.523678489,-0.851915982,0.001,7.925560126,104.1
2820.491652,20.01238147,0.697044303,0,0.4,102.7,104.1,0.346,0.345,0.5,0.866025404,0.592045476,-0.805904556,0.001,0,104.1
2816.634425,24.31650738,0.693391242,0,0.4,102,102.8,0.344,0.343,0.5,0.866025404,0.361930215,-0.932205192,0.001,0,102.8
2818.278326,24.44268567,0.701777632,0,0.4,92.3,102.8,0.344,0.342,0.5,0.866025404,0.463827798,-0.885925377,0.002,0,102.8
2821.61813,20.88568742,0.723630163,0.9,0,41.5,102.8,0.344,0.341,0.5,0.866025404,0.430915684,-0.902392195,0.003,18.79711868,103.7
2816.531589,21.20960022,0.696507977,0,0.9,1.3,103.7,0.345,0.341,0.5,0.866025404,0.53219149,-0.846624012,0.004,0,103.7
2821.987162,19.54988171,0.702379462,0,0.9,1.3,103.7,0.345,0.341,0.5,0.866025404,0.434969531,-0.900445171,0.004,0,103.7
2822.099288,24.28007712,0.744457725,0,0.9,1.3,103.6,0.351,0.342,0.5,0.866025404,0.459150678,-0.888358404,0.009,0,103.6
2817.707464,24.08822353,0.726666733,0,0,0.9,103.6,0.356,0.346,0.5,0.866025404,0.414021359,-0.910267167,0.01,0,103.6
2818.980306,20.0797708,0.723291494,0,0,0.9,103.6,0.36,0.352,0.5,0.866025404,0.64433953,-0.764739544,0.008,0,103.6
2824.354507,21.32530391,0.703442907,0.4,0,0.9,102.9,0.363,0.359,0.5,0.866025404,0.64408158,-0.764956808,0.004,8.530121566,103.3
2822.491758,24.33327251,0.720368129,11,0.4,1.3,93.6,0.368,0.363,0.5,0.866025404,0.49418481,-0.869356873,0.005,267.6659976,104.6
2822.878107,20.12894345,0.701923206,0,11.4,11.4,53.8,0.37,0.364,0.5,0.866025404,0.550816559,-0.834626335,0.006,0,53.8
2820.162652,23.86866156,0.720724761,0,11.4,11.4,12.7,0.368,0.364,0.5,0.866025404,0.421789816,-0.906693637,0.004,0,12.7
2817.131399,20.50848073,0.735257801,0,11,11.4,12.7,0.376,0.365,0.5,0.866025404,0.611318732,-0.791384488,0.011,0,12.7
2820.912559,19.84164298,0.726385167,0,0,11.4,12.7,0.392,0.372,0.5,0.866025404,0.587623825,-0.809134254,0.02,0,12.7
2822.721043,20.21089209,0.706976587,0,0,11.4,12.3,0.4,0.384,0.5,0.866025404,0.538609272,-0.842555667,0.016,0,12.3
2815.038833,23.04934194,0.731239196,7.8,0,11.4,12.3,0.405,0.394,0.866025404,0.5,0.392719089,-0.919658479,0.011,179.7848672,20.1
2816.137763,20.18651095,0.710297228,0,7.8,18.8,20.1,0.402,0.396,0.866025404,0.5,0.620408289,-0.784279003,0.006,0,20.1
2819.742941,19.51869935,0.703702334,0.2,7.8,7.8,20.1,0.398,0.393,0.866025404,0.5,0.430203412,-0.902731978,0.005,3.903739871,20.3
2819.371961,23.37846737,0.710217617,15.1,8,8,19.4,0.402,0.392,0.866025404,0.5,0.362082848,-0.932145917,0.01,353.0148572,34.5
2824.82283,22.77750535,0.719019504,2,15.3,23.1,34.5,0.407,0.401,0.866025404,0.5,0.438338185,-0.898810122,0.006,45.5550107,36.5
2815.921529,23.89076666,0.733286067,0,17.3,25.1,36.5,0.398,0.396,0.866025404,0.5,0.499920695,-0.866071186,0.002,0,36.5
2818.236864,22.38841608,0.748313297,0,17.1,25.1,36.5,0.397,0.392,0.866025404,0.5,0.49748432,-0.867472969,0.005,0,36.5
2823.151104,19.72786282,0.748284018,0.2,2,25.1,36.5,0.398,0.392,0.866025404,0.5,0.611739996,-0.791058896,0.006,3.945572565,36.7
2821.124276,19.60792386,0.731965272,0,0.2,17.5,36.7,0.397,0.393,0.866025404,0.5,0.533144368,-0.846024281,0.004,0,36.7
2820.616144,23.42653188,0.693242134,0.1,0.2,17.5,36.3,0.396,0.394,0.866025404,0.5,0.505959862,-0.862557023,0.002,2.342653188,36.4
2822.41201,23.94962442,0.722393405,0.2,0.3,17.4,25.4,0.395,0.396,0.866025404,0.5,0.515523366,-0.856875522,-0.001,4.789924885,25.6
2815.39983,23.50144413,0.700479858,0,0.3,2.5,25.6,0.394,0.396,0.866025404,0.5,0.626166241,-0.779689579,-0.002,0,25.6
2824.474917,21.37018438,0.709395791,0,0.3,0.5,25.6,0.391,0.395,0.866025404,0.5,0.615182595,-0.788384662,-0.004,0,25.6
2816.912639,22.81034886,0.721355621,0.1,0.2,0.5,25.6,0.389,0.394,0.866025404,0.5,0.58725665,-0.809400783,-0.005,2.281034886,25.7
2815.818375,19.88898245,0.708803643,0,0.1,0.6,25.7,0.386,0.391,0.866025404,0.5,0.508576773,-0.861016647,-0.005,0,25.7
2818.389536,23.09118313,0.736330352,0.3,0.1,0.4,25.7,0.384,0.39,0.866025404,0.5,0.612734252,-0.790289021,-0.006,6.927354938,26
2822.023562,20.74795113,0.691504326,0,0.4,0.7,18.2,0.383,0.389,0.866025404,0.5,0.579620277,-0.814886701,-0.006,0,18.2
2817.314833,24.17153534,0.712826714,0,0.3,0.6,18.2,0.38,0.387,0.866025404,0.5,0.561494305,-0.827480601,-0.007,0,18.2
2815.498612,21.18854164,0.732431568,0,0.3,0.4,18,0.376,0.384,0.866025404,0.5,0.463486699,-0.886103877,-0.008,0,18
2815.574128,21.19645523,0.748112441,0,0,0.4,2.9,0.368,0.379,0.866025404,0.5,0.564007545,-0.825769634,-0.011,0,2.9
2817.56577,20.93162766,0.722366897,0,0,0.4,0.9,0.359,0.372,0.866025404,0.5,0.454728108,-0.890630309,-0.013,0,0.9
2816.352739,22.66755719,0.739807441,0,0,0.3,0.9,0.348,0.364,0.866025404,0.5,0.615385697,-0.788226138,-0.016,0,0.9
2818.724331,19.98436808,0.718684346,0,0,0.3,0.9,0.337,0.356,0.866025404,0.5,0.578238029,-0.815868116,-0.019,0,0.9
2816.730731,19.76749677,0.749169907,0,0,0,0.7,0.327,0.349,0.866025404,0.5,0.537858381,-0.843035208,-0.022,0,0.7
2818.443143,22.9806258,0.742518695,0,0,0,0.7,0.319,0.342,0.866025404,0.5,0.583381097,-0.812198557,-0.023,0,0.7
2819.444871,24.22805148,0.727705652,3.4,0,0,0.6,0.328,0.338,0.866025404,0.5,0.606276384,-0.795254013,-0.01,82.37537504,4
2822.425392,23.21863026,0.72149449,0.5,3.4,3.4,3.8,0.339,0.337,0.866025404,0.5,0.367374174,-0.930073232,0.002,11.60931513,4.3
2817.273995,20.74929823,0.7449768,0,3.9,3.9,4.3,0.325,0.334,0.866025404,0.5,0.467499882,-0.883993134,-0.009,0,4.3
2819.750638,21.31077886,0.730007478,0,3.9,3.9,4.3,0.313,0.33,0.866025404,0.5,0.650465854,-0.759535498,-0.017,0,4.3
2823.153552,20.516887,0.742773253,6.4,0.5,3.9,4.2,0.324,0.327,0.866025404,0.5,0.605440616,-0.795890483,-0.003,131.3080768,10.6
2824.863772,22.92046801,0.716510462,0,6.4,10.3,10.6,0.346,0.329,0.866025404,0.5,0.466349828,-0.884600383,0.017,0,10.6
2820.573062,20.68673373,0.71585054,0,6.4,10.3,10.3,0.34,0.331,1,6.12E-17,0.557930274,-0.82988783,0.009,0,10.3
2819.323204,22.35650134,0.747648226,0,6.4,10.3,10.3,0.328,0.329,1,6.12E-17,0.512232445,-0.858846856,-0.001,0,10.3
2821.315331,23.69734043,0.739567249,1,0,6.9,10.3,0.321,0.326,1,6.12E-17,0.422715594,-0.906262394,-0.005,23.69734043,11.3
2819.862957,22.08205039,0.721564525,0.1,1,7.4,11.3,0.314,0.322,1,6.12E-17,0.625031376,-0.780599628,-0.008,2.208205039,11.4
2816.647566,22.46742569,0.742794056,0,1.1,7.5,11.4,0.304,0.318,1,6.12E-17,0.472190195,-0.881496693,-0.014,0,11.4
2819.594472,24.34066803,0.694331414,0,1.1,7.5,11.4,0.291,0.313,1,6.12E-17,0.518086838,-0.855328024,-0.022,0,11.4
2824.791003,21.09601591,0.712440105,0,0.1,1.1,11.4,0.279,0.307,1,6.12E-17,0.594608266,-0.804015553,-0.028,0,11.4
2821.404286,23.48710347,0.708859659,0,0,1.1,11.4,0.268,0.301,1,6.12E-17,0.567202896,-0.823578092,-0.033,0,11.4
2817.834323,22.93404893,0.742123643,0,0,1.1,11.4,0.258,0.295,1,6.12E-17,0.648567728,-0.76115695,-0.037,0,11.4
2824.47146,20.06582896,0.717392096,0,0,1.1,11.4,0.248,0.29,1,6.12E-17,0.364436801,-0.931228124,-0.042,0,11.4
2818.885817,24.44876644,0.717271821,0,0,0.1,8,0.238,0.284,1,6.12E-17,0.621745256,-0.783219533,-0.046,0,8
2818.901214,22.94789449,0.695760514,3.9,0,0,7.5,0.246,0.28,1,6.12E-17,0.43951048,-0.898237462,-0.034,89.4967885,11.4
2821.165995,19.56969938,0.72553378,1.3,3.9,3.9,11.4,0.278,0.28,1,6.12E-17,0.533384879,-0.845872669,-0.002,25.44060919,12.7
2820.689737,23.11174962,0.717424122,0,5.2,5.2,12.7,0.274,0.279,1,6.12E-17,0.524553226,-0.851377656,-0.005,0,12.7
2817.904366,20.16946082,0.698454061,0,5.2,5.2,6.3,0.256,0.275,1,6.12E-17,0.487239027,-0.873268648,-0.019,0,6.3
2819.670803,20.96655086,0.738268078,0.2,1.3,5.2,6.3,0.241,0.272,1,6.12E-17,0.386942155,-0.92210399,-0.031,4.193310173,6.5
2818.32513,21.24186787,0.725303593,0,0.2,5.4,6.5,0.229,0.267,1,6.12E-17,0.496780417,-0.867876268,-0.038,0,6.5
2822.377805,21.04883036,0.745562503,5.3,0.2,5.4,6.5,0.238,0.264,1,6.12E-17,0.421717118,-0.906727452,-0.026,111.5588009,11.8
2816.225029,23.22224586,0.719568179,10,5.5,10.7,10.8,0.342,0.274,1,6.12E-17,0.409311484,-0.912394711,0.068,232.2224586,20.8
2822.502511,23.26632549,0.726926359,3.5,15.3,16.8,20.7,0.343,0.291,1,6.12E-17,0.469657119,-0.882848906,0.052,81.4321392,24.2
2816.61167,22.14234631,0.710227109,2.7,18.8,19,24.2,0.347,0.3,1,6.12E-17,0.472987213,-0.881069291,0.047,59.78433504,26.9
2818.05982,22.33509453,0.720914588,3.5,16.2,21.7,26.9,0.345,0.306,1,6.12E-17,0.402665978,-0.915346989,0.039,78.17283085,30.4
2818.333318,21.06804436,0.709872329,3.1,9.7,25.2,30.4,0.343,0.311,1,6.12E-17,0.64247329,-0.766308079,0.032,65.31093751,33.5
2824.904122,19.61601769,0.6951964,5.7,9.3,28.1,33.5,0.345,0.314,1,6.12E-17,0.473494258,-0.880796905,0.031,111.8113008,39.2
2820.89822,21.25859509,0.693996325,0.6,12.3,33.8,39.2,0.347,0.318,1,6.12E-17,0.508667809,-0.860962868,0.029,12.75515706,39.8
2822.775542,19.54710904,0.709624492,0,9.4,29.1,39.8,0.325,0.316,1,6.12E-17,0.58330248,-0.81225502,0.009,0,39.8
2820.55378,23.82394635,0.694738653,0,6.3,19.1,39.8,0.303,0.31,1,6.12E-17,0.428414164,-0.903582483,-0.007,0,39.8
2824.83158,22.70386658,0.70076616,1.9,0.6,15.6,35.9,0.295,0.304,1,6.12E-17,0.57441611,-0.818563457,-0.009,43.13734651,37.8
2816.773814,24.3963579,0.699279716,1.3,1.9,14.8,36.5,0.292,0.3,1,6.12E-17,0.429173205,-0.90322221,-0.008,31.71526527,37.8
2821.048741,20.41459443,0.733625272,1.2,3.2,12.6,37.8,0.286,0.295,1,6.12E-17,0.386716869,-0.922198495,-0.009,24.49751332,39
2822.973821,22.789131,0.716654083,1.3,4.4,10.7,39,0.287,0.291,0.866025404,-0.5,0.49327079,-0.869875812,-0.004,29.6258703,40.3
2821.285561,20.43961751,0.692737712,5.2,3.8,6.3,40.1,0.302,0.289,0.866025404,-0.5,0.421451413,-0.906850984,0.013,106.2860111,45.3
2823.969362,22.69490114,0.702625565,0.5,7.7,10.9,45.3,0.311,0.289,0.866025404,-0.5,0.584772107,-0.811197623,0.022,11.34745057,45.8
2821.00708,21.95890671,0.693188881,0.3,7,11.4,40.5,0.289,0.286,0.866025404,-0.5,0.61389251,-0.789389629,0.003,6.587672014,40.8
2823.264385,22.82340485,0.7022188,6.5,6,11.7,30.8,0.291,0.283,0.866025404,-0.5,0.494749313,-0.86903574,0.008,148.3521315,37.3
2816.757971,23.12660144,0.729008445,3.7,7.3,16.3,33.8,0.337,0.287,0.866025404,-0.5,0.536982314,-0.843593501,0.05,85.56842532,37.5
2817.620639,22.11415236,0.736897827,5.3,10.5,18.7,34.8,0.343,0.294,0.866025404,-0.5,0.537547659,-0.843233369,0.049,117.2050075,40.1
2819.440686,21.96876357,0.73917794,2,15.5,22.8,36.6,0.337,0.302,0.866025404,-0.5,0.621827241,-0.783154444,0.035,43.93752714,38.6
2823.516177,19.84853342,0.69872858,1.5,11,23.5,35.5,0.32,0.301,0.866025404,-0.5,0.378752649,-0.925497937,0.019,29.77280013,37
2819.265594,21.3187164,0.730908514,1.5,8.8,19.8,31.3,0.309,0.299,0.866025404,-0.5,0.627117835,-0.7789244,0.01,31.97807459,32.8
2821.274589,21.0097836,0.696102202,0.6,5,20.8,32.2,0.299,0.295,0.866025404,-0.5,0.576021654,-0.817434434,0.004,12.60587016,32.8
2818.958116,22.62789886,0.746806252,0.1,3.6,21.1,32.8,0.284,0.29,0.866025404,-0.5,0.523298061,-0.852149717,-0.006,2.262789886,32.9
2823.057204,20.87984976,0.713619915,2.3,2.2,14.7,32.9,0.272,0.284,0.866025404,-0.5,0.440545922,-0.897730077,-0.012,48.02365445,35.2
2817.002876,20.66182981,0.691319832,2,3,13.3,33.3,0.292,0.281,0.866025404,-0.5,0.476243156,-0.879313628,0.011,41.32365962,35.3
2820.937695,23.74340556,0.697333103,1.3,4.4,10,34,0.294,0.279,0.866025404,-0.5,0.636890394,-0.770954361,0.015,30.86642722,35.3
2820.778902,23.64225008,0.739409752,0.9,5.6,9.3,34.1,0.283,0.276,0.866025404,-0.5,0.644026269,-0.765003376,0.007,21.27802508,35
2819.032418,21.14272786,0.709669306,0.9,4.2,8.7,33.7,0.276,0.273,0.866025404,-0.5,0.493622154,-0.869676474,0.003,19.02845507,34.6
2822.051281,19.92858582,0.690476707,2.2,3.1,8.1,29.4,0.288,0.272,0.866025404,-0.5,0.652854871,-0.757483015,0.016,43.8428888,31.6
2815.284766,21.9879442,0.726789195,2.6,4,9.7,31.1,0.319,0.274,0.866025404,-0.5,0.495952954,-0.868349392,0.045,57.16865493,33.7
2823.415,21.75627343,0.747439632,1.2,5.7,12.2,33.4,0.309,0.276,0.866025404,-0.5,0.606785467,-0.794865647,0.033,26.10752811,34.6
2818.479652,23.84920544,0.691165713,0,6,11.1,28.1,0.289,0.275,0.866025404,-0.5,0.60458724,-0.796538931,0.014,0,28.1
2822.930226,22.23468162,0.731481164,0.6,3.8,9.1,24.4,0.265,0.27,0.866025404,-0.5,0.607607596,-0.794237376,-0.005,13.34080897,25
2818.050595,24.21385718,0.724997801,1.2,1.8,8.4,19.7,0.253,0.265,0.866025404,-0.5,0.43063009,-0.902528518,-0.012,29.05662862,20.9
2816.879065,21.9167288,0.689589125,0.1,1.8,8.7,18.9,0.241,0.26,0.866025404,-0.5,0.522811319,-0.852448429,-0.019,2.19167288,19
2818.894895,22.83645776,0.721962659,0,1.9,7.9,17.5,0.223,0.254,0.866025404,-0.5,0.598042634,-0.80146429,-0.031,0,17.5
2822.97367,21.89853706,0.698807383,0,1.3,5.7,16,0.206,0.247,0.866025404,-0.5,0.639299577,-0.768957769,-0.041,0,16
2822.03518,21.10557355,0.73726684,0.5,0.1,3.1,15.4,0.192,0.241,0.866025404,-0.5,0.53165722,-0.846959622,-0.049,10.55278678,15.9
2819.010312,19.63727952,0.708911814,4.4,0.5,2.4,15.8,0.207,0.236,0.866025404,-0.5,0.506380142,-0.862310357,-0.029,86.40402988,20.2
2824.378687,23.46664947,0.702232513,2,4.9,6.8,17.9,0.262,0.235,0.866025404,-0.5,0.486852778,-0.873484043,0.027,46.93329895,19.9
2819.087762,24.01569185,0.712455635,0.9,6.9,8.2,17.9,0.255,0.234,0.866025404,-0.5,0.632815934,-0.774302262,0.021,21.61412266,18.8
2818.507527,23.16795669,0.73659916,0.5,7.3,7.9,17.5,0.24,0.232,0.866025404,-0.5,0.552142859,-0.833749521,0.008,11.58397835,18
2816.447189,20.86179964,0.704550278,0.1,3.4,8.3,17.1,0.222,0.228,0.5,-0.866025404,0.5607125,-0.828010563,-0.006,2.086179964,17.2
2815.702786,23.58477199,0.721357095,0.1,1.5,8.4,16.3,0.206,0.225,0.5,-0.866025404,0.565095322,-0.825025622,-0.019,2.358477199,16.4
2818.499024,22.56431195,0.730670949,0,0.7,8.5,14.2,0.195,0.221,0.5,-0.866025404,0.394402873,-0.918937633,-0.026,0,14.2
2815.920022,22.91470257,0.707150237,3.5,0.2,8,11.6,0.209,0.218,0.5,-0.866025404,0.555538685,-0.831490691,-0.009,80.20145901,15.1
2819.62635,19.8313403,0.727711654,1,3.6,7.1,13.9,0.232,0.217,0.5,-0.866025404,0.473364355,-0.880866725,0.015,19.8313403,14.9
2823.600095,22.40917431,0.746334978,0,4.5,6.1,14.9,0.22,0.215,0.5,-0.866025404,0.39641086,-0.918073216,0.005,0,14.9
2819.761167,22.3057356,0.721803821,14.5,4.5,5.2,14.3,0.243,0.213,0.5,-0.866025404,0.654803821,-0.755798886,0.03,323.4331661,28.8
2819.80581,22.80834041,0.699806921,47.4,15.5,19.2,27.6,0.409,0.333,0.5,-0.866025404,0.44104495,-0.897485015,0.076,1081.115335,75
2817.534406,23.35815796,0.727434083,7.9,61.9,66.5,74.9,0.413,0.393,0.5,-0.866025404,0.469245078,-0.88306798,0.02,184.5294479,82.8
2816.662956,21.52317309,0.747939222,1.6,69.8,74.3,82.8,0.39,0.385,0.5,-0.866025404,0.387483755,-0.921876532,0.005,34.43707695,84.4
2817.223289,20.27487079,0.734637273,1.1,56.9,75.9,84.4,0.373,0.372,0.5,-0.866025404,0.528560731,-0.84889549,0.001,22.30235787,85.5
2820.679885,24.11934145,0.702669626,2.8,10.6,73.5,85,0.363,0.36,0.5,-0.866025404,0.372334714,-0.928098519,0.003,67.53415607,87.8
2820.917931,23.3828489,0.711479665,1.5,5.5,75.3,83.4,0.359,0.353,0.5,-0.866025404,0.525425779,-0.850839439,0.006,35.07427336,84.9
2817.201878,22.20184405,0.695074924,2.4,5.4,76.8,82.9,0.351,0.347,0.5,-0.866025404,0.638646118,-0.769500576,0.004,53.28442572,85.3
2818.989204,21.27264686,0.718908378,1,6.7,64.7,84.4,0.344,0.341,0.5,-0.866025404,0.433016368,-0.901386058,0.003,21.27264686,85.4
2820.686827,24.4198545,0.708740943,1.9,4.9,18.3,84.9,0.337,0.335,0.5,-0.866025404,0.649832383,-0.760077544,0.002,46.39772355,86.8
2822.60462,19.96728385,0.72244733,1.4,5.3,12.3,86.7,0.328,0.329,0.5,-0.866025404,0.369328343,-0.92929897,-0.001,27.95419739,88.1
2818.197694,24.17307461,0.698272994,1.9,4.3,12.1,88,0.317,0.322,0.5,-0.866025404,0.65591256,-0.754836879,-0.005,45.92884175,89.9
2817.713569,21.52073319,0.748185408,1.3,5.2,12.9,89.9,0.307,0.316,0.5,-0.866025404,0.45253869,-0.891744769,-0.009,27.97695315,91.2
2822.30467,19.98411722,0.711051187,2.4,4.6,11.4,87.7,0.302,0.309,0.5,-0.866025404,0.628202341,-0.77805001,-0.007,47.96188132,90.1
2820.138122,21.39586664,0.720055876,1,5.6,12.3,89.1,0.296,0.304,0.5,-0.866025404,0.514026356,-0.857774391,-0.008,21.39586664,90.1
2823.567466,23.24827189,0.749174356,1.3,4.7,10.9,90.1,0.288,0.298,0.5,-0.866025404,0.623505106,-0.781819278,-0.01,30.22275346,91.4
2817.11003,21.62386436,0.70950782,1.6,4.7,11.2,76.9,0.283,0.293,0.5,-0.866025404,0.492790776,-0.870147833,-0.01,34.59818297,78.5
2822.709429,21.96517734,0.711482469,6.2,3.9,10.9,31.1,0.301,0.289,0.5,-0.866025404,0.497430558,-0.867503798,0.012,136.1840995,37.3
2816.620335,23.61729728,0.737426875,2.8,9.1,15.7,29.4,0.316,0.289,0.5,-0.866025404,0.637892692,-0.770125259,0.027,66.12843239,32.2
2820.847712,22.57760665,0.693645089,1.3,10.6,16.6,30.6,0.306,0.289,0.5,-0.866025404,0.616623095,-0.787258508,0.017,29.35088865,31.9
2817.836337,22.84040194,0.704958835,2.4,10.3,16.6,30.8,0.294,0.286,0.5,-0.866025404,0.44964435,-0.893207679,0.008,54.81696466,33.2
2816.01091,20.27008749,0.718653525,2.8,6.5,16.6,30.4,0.286,0.283,0.5,-0.866025404,0.464570231,-0.885536279,0.003,56.75624498,33.2
2821.167646,20.76227598,0.72364938,0.6,6.5,18.4,31.7,0.273,0.279,0.5,-0.866025404,0.576422442,-0.817151864,-0.006,12.45736559,32.3
2820.06799,21.55628427,0.738757651,4.7,5.8,17.7,29.9,0.264,0.274,0.5,-0.866025404,0.606702476,-0.794928994,-0.01,101.3145361,34.6
2819.859802,20.04915046,0.734204622,5.2,8.1,20.8,33.6,0.269,0.27,1.22E-16,-1,0.461438935,-0.887171973,-0.001,104.2555824,38.8
2820.925194,20.89554589,0.732374952,4.6,10.5,19.8,36.9,0.285,0.269,1.22E-16,-1,0.5039386,-0.863739479,0.016,96.11951112,41.5
2818.724372,23.66744993,0.7123653,3.8,14.5,21.6,40.1,0.302,0.269,1.22E-16,-1,0.58733099,-0.80934684,0.033,89.93630972,43.9
2821.701676,19.61068564,0.747541318,6,13.6,24.1,42,0.321,0.272,1.22E-16,-1,0.365294013,-0.930892198,0.049,117.6641138,48
2816.308437,19.75466075,0.739031999,18,14.4,27.7,46.7,0.375,0.297,1.22E-16,-1,0.550994815,-0.834508667,0.078,355.5838935,64.7
2822.149715,22.93523582,0.71748833,39.9,27.8,42.9,62.3,0.426,0.4,1.22E-16,-1,0.458159822,-0.888869832,0.026,915.1159091,102.2
2820.798137,21.43070409,0.709732267,11.5,63.9,82.2,101.2,0.415,0.409,1.22E-16,-1,0.395949652,-0.918272222,0.006,246.453097,112.7
2819.864726,23.36514764,0.689360484,4.8,69.4,89,111.4,0.405,0.399,1.22E-16,-1,0.373511193,-0.927625673,0.006,112.1527087,116.2
2816.276504,24.15921563,0.71241479,3.2,56.2,88.6,114.6,0.391,0.389,1.22E-16,-1,0.391981095,-0.919973272,0.002,77.30949002,117.8
2817.782645,20.83363912,0.692428395,1.5,19.5,87.2,111.6,0.375,0.378,1.22E-16,-1,0.487216723,-0.873281092,-0.003,31.25045867,113.1
2817.952966,19.68493726,0.707503348,4.3,9.5,84.9,110.3,0.371,0.369,1.22E-16,-1,0.599224828,-0.800580793,0.002,84.64523021,114.6
2817.338127,21.77961888,0.701024677,4.7,9,83.2,113.3,0.378,0.367,1.22E-16,-1,0.381988041,-0.924167267,0.011,102.3642087,118
2824.541797,24.32110883,0.708815248,8.9,10.5,69.9,115.6,0.392,0.374,1.22E-16,-1,0.365820172,-0.930685555,0.018,216.4578686,124.5
2824.156416,22.22714304,0.692869443,1,17.9,38.9,121.7,0.384,0.381,1.22E-16,-1,0.654401355,-0.756147385,0.003,22.22714304,122.7
2820.461332,21.38722646,0.735791384,7.2,14.6,28.4,122.1,0.38,0.373,1.22E-16,-1,0.387200972,-0.92199534,0.007,153.9880305,129.3
2817.056726,22.26002038,0.694491802,8.2,17.1,30.8,124.6,0.393,0.377,1.22E-16,-1,0.395073854,-0.918649362,0.016,182.5321671,132.8
2824.111384,20.32682697,0.732278971,14.3,16.4,35.8,127.6,0.401,0.386,1.22E-16,-1,0.529640484,-0.848222234,0.015,290.6736257,141.9
2822.494065,23.25671924,0.745318087,37.3,29.7,48.6,137.3,0.424,0.418,1.22E-16,-1,0.42438126,-0.905483598,0.006,867.4756275,174.6
2815.387718,22.9022655,0.718609807,9.3,59.8,81.6,170.8,0.417,0.411,1.22E-16,-1,0.374678633,-0.927154746,0.006,212.9910691,180.1
2819.907115,23.12061292,0.736293894,40.1,60.9,86.2,174.1,0.426,0.424,1.22E-16,-1,0.571021404,-0.820935172,0.002,927.1365782,214.2
2821.049446,21.01147485,0.745813684,19.3,86.7,117.4,196.2,0.423,0.422,1.22E-16,-1,0.523871754,-0.851797151,0.001,405.5214647,215.5
2815.664734,23.56758787,0.721511853,2.8,68.7,135.7,175.6,0.413,0.414,1.22E-16,-1,0.61847658,-0.785803233,-0.001,65.98924604,178.4
2815.49831,23.96495215,0.705039313,8.3,62.2,131.3,166.9,0.414,0.413,1.22E-16,-1,0.575770945,-0.817611044,0.001,198.9091029,175.2
