Target,Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load
0,2639.602621,42.71492068,0.543219844,0,1.9,1.9,17.7,0.309,0.317,-0.5,0.866025404,0.58762043,-0.809136719,-0.008,0,17.7
0,2635.628187,39.9733704,0.48933692,0,0,1.9,13,0.304,0.314,-0.5,0.866025404,0.715232592,-0.698886499,-0.01,0,13
0,2641.395763,41.45863169,0.524717794,0,0,1.9,12.7,0.299,0.309,-0.5,0.866025404,0.670985183,-0.741470757,-0.01,0,12.7
0,2637.102147,41.46839858,0.545125344,1.1,0,1.9,5,0.308,0.308,-0.5,0.866025404,0.608042135,-0.793904756,0,45.61523843,6.1
0,2643.595216,42.05609851,0.510489521,3.3,1.1,3,3,0.328,0.311,-0.5,0.866025404,0.789784817,-0.61338401,0.017,138.7851251,6.3
0,2642.216657,39.51821406,0.52054737,19.6,4.4,4.4,6.3,0.386,0.331,-0.5,0.866025404,0.598813643,-0.800888395,0.055,774.5569955,25.9
0,2642.658699,42.75637045,0.518588242,0,24,24,25.9,0.365,0.35,-0.5,0.866025404,0.748167293,-0.663510137,0.015,0,25.9
0,2637.864222,41.54675139,0.507679088,0,22.9,24,25.9,0.353,0.349,-0.5,0.866025404,0.724357232,-0.689424833,0.004,0,25.9
0,2641.330541,40.71048966,0.502118379,0,19.6,24,25.9,0.345,0.345,-0.5,0.866025404,0.705977606,-0.708234156,0,0,25.9
0,2640.280839,40.53127903,0.500486645,6.3,0,24,25.9,0.348,0.342,-0.5,0.866025404,0.651441553,-0.758698823,0.006,255.3470579,32.2
0,2637.684519,43.37516664,0.537986709,18.5,6.3,30.3,32.2,0.393,0.354,-0.5,0.866025404,0.786391597,-0.617728303,0.039,802.4405829,50.7
0,2643.122256,40.93153168,0.524212613,5.5,24.8,47.7,50.7,0.381,0.365,-0.5,0.866025404,0.659905453,-0.751348649,0.016,225.1234243,56.2
0,2640.499584,42.88648171,0.519465812,1.3,30.3,49.9,56.2,0.379,0.367,-0.5,0.866025404,0.799633226,-0.600488721,0.012,55.75242622,57.5
0,2636.907883,39.54911676,0.496975213,0,25.3,31.6,55.6,0.379,0.369,-0.5,0.866025404,0.73538938,-0.677644789,0.01,0,55.6
0,2638.052471,44.3514858,0.523703992,0,6.8,31.6,55.6,0.38,0.371,-0.5,0.866025404,0.677255303,-0.735748092,0.009,0,55.6
0,2637.271075,39.90194149,0.493752836,0,1.3,31.6,55.6,0.381,0.374,-0.5,0.866025404,0.790049398,-0.613043187,0.007,0,55.6
0,2638.123999,41.52264601,0.49002198,0,0,31.6,55.6,0.379,0.372,-0.5,0.866025404,0.664505408,-0.747283456,0.007,0,55.6
0,2636.881692,42.83812855,0.530243237,0,0,25.3,55.6,0.376,0.37,-0.5,0.866025404,0.58656159,-0.809904624,0.006,0,55.6
0,2638.711389,42.62130174,0.543249384,0,0,6.8,55.6,0.372,0.368,-0.5,0.866025404,0.585914356,-0.810372981,0.004,0,55.6
0,2641.939832,43.96251776,0.507543362,0.4,0,1.3,54.5,0.367,0.366,-0.5,0.866025404,0.685587298,-0.727990423,0.001,17.5850071,54.9
0,2644.592994,44.34858511,0.525050104,0,0.4,0.4,51.6,0.361,0.362,-0.5,0.866025404,0.702456312,-0.711726864,-0.001,0,51.6
0,2637.105361,43.09877538,0.504471026,0,0.4,0.4,32,0.355,0.358,-0.5,0.866025404,0.722860592,-0.690993896,-0.003,0,32
0,2637.998296,42.69387168,0.503552614,0,0.4,0.4,32,0.349,0.353,-0.5,0.866025404,0.717892961,-0.696153501,-0.004,0,32
0,2635.021536,39.99176275,0.50626737,0.8,0,0.4,32,0.344,0.349,-0.5,0.866025404,0.69023287,-0.723587303,-0.005,31.9934102,32.8
0,2637.253047,41.70315591,0.536245455,0,0.8,1.2,32.8,0.341,0.346,-0.5,0.866025404,0.723024764,-0.690822112,-0.005,0,32.8
0,2639.184519,40.43495072,0.512477481,0,0.8,1.2,26.5,0.337,0.343,-0.5,0.866025404,0.725043632,-0.688702934,-0.006,0,26.5
0,2639.617374,41.39814978,0.539112143,0,0.8,1.2,8,0.333,0.339,-0.5,0.866025404,0.757376289,-0.65297868,-0.006,0,8
0,2637.663315,40.20682268,0.540164115,0.4,0,0.8,2.5,0.33,0.336,-0.5,0.866025404,0.661889755,-0.749601195,-0.006,16.08272907,2.9
0,2636.50323,43.42677745,0.515778057,0.4,0.4,1.2,1.6,0.328,0.334,-0.5,0.866025404,0.609291309,-0.792946468,-0.006,17.37071098,2
0,2640.630697,42.06569562,0.519668018,0,0.8,1.6,2,0.325,0.331,-0.5,0.866025404,0.812341769,-0.583181662,-0.006,0,2
0,2639.091892,40.05284083,0.516233568,2.5,0.8,1.6,2,0.323,0.329,0,1,0.583871537,-0.811846062,-0.006,100.1321021,4.5
0,2639.262659,42.10403313,0.499238739,0.1,2.9,3.3,4.5,0.322,0.327,0,1,0.649615497,-0.760262919,-0.005,4.210403313,4.6
0,2643.949806,41.14700965,0.529901795,0,2.6,3.4,4.6,0.322,0.326,0,1,0.817245946,-0.576289045,-0.004,0,4.6
0,2640.614429,42.00678443,0.541274387,0,2.6,3.4,4.6,0.324,0.325,0,1,0.798652634,-0.601792299,-0.001,0,4.6
0,2638.883394,40.78429048,0.53053367,1.5,0.1,3.4,4.6,0.333,0.326,0,1,0.592466398,-0.805595164,0.007,61.17643572,6.1
0,2637.537898,43.28190281,0.545376468,0,1.5,4.5,5.7,0.332,0.326,0,1,0.663674007,-0.748021933,0.006,0,5.7
0,2639.285977,39.54063611,0.523541968,0,1.5,4.1,5.7,0.33,0.326,0,1,0.80683989,-0.590770169,0.004,0,5.7
0,2643.618685,40.20111288,0.526172864,0,1.5,4.1,5.7,0.331,0.327,0,1,0.746051319,-0.665888451,0.004,0,5.7
0,2644.651,42.35672212,0.546865413,0,0,1.6,5.7,0.333,0.33,0,1,0.606214602,-0.79530111,0.003,0,5.7
0,2638.772308,42.74143876,0.526001497,0,0,1.5,4.9,0.331,0.329,0,1,0.614083901,-0.78924075,0.002,0,4.9
0,2637.089821,39.70801099,0.547408518,0,0,1.5,4.9,0.327,0.327,0,1,0.779190147,-0.626787615,0,0,4.9
0,2644.145197,42.83147217,0.527935187,0,0,1.5,4.9,0.324,0.326,0,1,0.725789447,-0.687916912,-0.002,0,4.9
0,2636.44437,40.50772348,0.517469787,0,0,0,4.9,0.328,0.33,0,1,0.642101484,-0.766619648,-0.002,0,4.9
0,2637.973853,40.23757115,0.518788964,0,0,0,4.5,0.324,0.329,0,1,0.65960819,-0.751609629,-0.005,0,4.5
0,2637.041459,39.60059255,0.515095052,0,0,0,4.1,0.318,0.326,0,1,0.798707328,-0.601719706,-0.008,0,4.1
0,2640.658296,41.95865539,0.49538998,0,0,0,4.1,0.312,0.323,0,1,0.683184689,-0.730245631,-0.011,0,4.1
0,2639.086411,43.26177761,0.490420802,0,0,0,1.6,0.308,0.319,0,1,0.814055751,-0.580786738,-0.011,0,1.6
0,2637.871664,42.47735363,0.540195288,0,0,0,1.5,0.303,0.316,0,1,0.740467518,-0.672092148,-0.013,0,1.5
0,2642.679281,43.82886436,0.525841356,0,0,0,1.5,0.299,0.313,0,1,0.702721829,-0.711464709,-0.014,0,1.5
0,2641.641167,42.17058904,0.540769875,0,0,0,1.5,0.295,0.309,0,1,0.810454541,-0.585801534,-0.014,0,1.5
0,2644.955115,39.54492254,0.499943195,0,0,0,0,0.291,0.307,0,1,0.617242372,-0.786773064,-0.016,0,0
0,2638.119882,43.77363934,0.530863884,0,0,0,0,0.288,0.304,0,1,0.728180748,-0.685385145,-0.016,0,0
0,2643.452811,44.09400196,0.543212624,12.4,0,0,0,0.29,0.301,0,1,0.730022104,-0.683423535,-0.011,546.7656243,12.4
0,2638.025075,43.86640894,0.498949683,6.7,12.4,12.4,12.4,0.302,0.302,0,1,0.79657253,-0.604542972,0,293.9049399,19.1
0,2635.090374,40.45082334,0.506274434,4.8,19.1,19.1,19.1,0.316,0.303,0,1,0.713249392,-0.70091034,0.013,194.163952,23.9
0,2636.508977,44.45273637,0.515718261,0,23.9,23.9,23.9,0.326,0.307,0,1,0.80140774,-0.598118411,0.019,0,23.9
0,2640.084705,44.30654884,0.502710729,0,11.5,23.9,23.9,0.333,0.311,0,1,0.787661908,-0.616107717,0.022,0,23.9
0,2643.100093,43.78188087,0.537843922,0,4.8,23.9,23.9,0.337,0.315,0,1,0.61980461,-0.784756169,0.022,0,23.9
0,2635.574126,42.40659838,0.525926247,0,0,23.9,23.9,0.34,0.316,0,1,0.660635676,-0.75070667,0.024,0,23.9
0,2643.320146,40.49073408,0.496522603,0,0,23.9,23.9,0.34,0.318,0,1,0.682966341,-0.730449846,0.022,0,23.9
0,2642.160744,40.46857198,0.490161674,0,0,11.5,23.9,0.339,0.32,0,1,0.705285684,-0.7089232,0.019,0,23.9
0,2635.345191,42.09411834,0.538931811,0,0,4.8,23.9,0.333,0.32,0.5,0.866025404,0.713776343,-0.700373709,0.013,0,23.9
0,2636.062958,43.96270019,0.492113598,2.9,0,0,23.9,0.333,0.318,0.5,0.866025404,0.587403053,-0.809294541,0.015,127.4918305,26.8
0,2635.7563,41.41443431,0.500866698,0.8,2.9,2.9,26.8,0.336,0.32,0.5,0.866025404,0.576103905,-0.817376468,0.016,33.13154745,27.6
0,2641.78993,41.96999282,0.528246126,0,3.7,3.7,27.6,0.33,0.321,0.5,0.866025404,0.734888347,-0.678188114,0.009,0,27.6
0,2640.610296,41.59597676,0.535237765,0.3,3.7,3.7,27.6,0.326,0.321,0.5,0.866025404,0.816403691,-0.577481613,0.005,12.47879303,27.9
0,2638.588583,43.19160982,0.543292576,11.2,1.1,4,27.9,0.335,0.323,0.5,0.866025404,0.59899057,-0.800756078,0.012,483.74603,39.1
0,2635.883116,39.99498725,0.494185588,1.1,11.5,15.2,39.1,0.353,0.327,0.5,0.866025404,0.750054586,-0.661375928,0.026,43.99448598,40.2
0,2638.929815,43.10052336,0.547817127,0,12.6,16.3,27.8,0.356,0.332,0.5,0.866025404,0.595174309,-0.803596629,0.024,0,27.8
0,2641.821731,43.42681332,0.507098275,0.3,12.3,16.3,21.1,0.353,0.336,0.5,0.866025404,0.698887386,-0.715231726,0.017,13.028044,21.4
0,2635.934117,43.07580486,0.496144619,0,1.4,13.7,16.6,0.35,0.337,0.5,0.866025404,0.583685891,-0.811979545,0.013,0,16.6
0,2643.56585,42.88528441,0.520692157,1.5,0.3,12.9,16.6,0.345,0.336,0.5,0.866025404,0.703989628,-0.710210253,0.009,64.32792661,18.1
0,2635.629086,41.45168917,0.54786648,38.9,1.8,14.4,18.1,0.343,0.337,0.5,0.866025404,0.723974101,-0.689827153,0.006,1612.470709,57
0,2641.081938,41.91791775,0.516694541,15,40.4,53,57,0.345,0.34,0.5,0.866025404,0.595585232,-0.803292121,0.005,628.7687663,72
0,2636.891477,40.55920893,0.538980128,0,55.4,56.8,72,0.344,0.34,0.5,0.866025404,0.650869322,-0.759189782,0.004,0,72
0,2635.916397,42.96110774,0.504310697,0,53.9,55.7,72,0.35,0.34,0.5,0.866025404,0.617847299,-0.786298108,0.01,0,72
0,2638.549715,40.545252,0.500239954,0,15,55.7,72,0.375,0.346,0.5,0.866025404,0.803718033,-0.595010356,0.029,0,72
0,2641.66928,42.28984171,0.490740136,0.2,0,55.4,72,0.387,0.363,0.5,0.866025404,0.678595266,-0.7345124,0.024,8.457968342,72.2
0,2636.210529,43.23473226,0.506204776,0,0.2,55.6,69.3,0.395,0.377,0.5,0.866025404,0.66448691,-0.747299904,0.018,0,69.3
0,2639.756973,40.42230003,0.508829394,0,0.2,54.1,68.5,0.404,0.392,0.5,0.866025404,0.791630006,-0.611000764,0.012,0,68.5
0,2639.061071,40.85431682,0.504514602,0.6,0.2,15.2,68.5,0.411,0.404,0.5,0.866025404,0.754696072,-0.656074568,0.007,24.51259009,69.1
0,2639.274542,41.69530355,0.500918297,0.3,0.6,0.8,68.8,0.411,0.404,0.5,0.866025404,0.604229879,-0.796810049,0.007,12.50859107,69.1
0,2644.434168,42.7357598,0.53639032,0.6,0.9,1.1,57.9,0.407,0.401,0.5,0.866025404,0.770637989,-0.637273168,0.006,25.64145588,58.5
0,2638.490299,41.11615452,0.524002716,1,1.5,1.7,57.4,0.402,0.396,0.5,0.866025404,0.635044701,-0.772475389,0.006,41.11615452,58.4
0,2644.916289,40.38913408,0.505871958,1.4,1.9,2.7,58.4,0.395,0.391,0.5,0.866025404,0.814062601,-0.580777135,0.004,56.54478772,59.8
0,2640.383912,40.27792931,0.536028076,10.7,3,3.9,59.5,0.404,0.392,0.5,0.866025404,0.781222488,-0.624252693,0.012,430.9738437,70.2
0,2643.424809,40.81370661,0.503496339,0,13.1,14.6,70.2,0.396,0.391,0.5,0.866025404,0.808698527,-0.588223336,0.005,0,70.2
0,2638.488643,41.52304508,0.501870794,0.9,12.1,14.6,68.7,0.39,0.386,0.5,0.866025404,0.72968119,-0.683787512,0.004,37.37074057,69.6
0,2635.847738,39.96472567,0.536090866,0.3,11.6,14.9,30.7,0.384,0.382,0.5,0.866025404,0.776482341,-0.630139012,0.002,11.9894177,31
0,2635.844036,44.26073477,0.547430129,1,1.2,14.9,16,0.375,0.376,0.866025404,0.5,0.763744198,-0.645519017,-0.001,44.26073477,17
0,2640.741493,44.49486397,0.545994568,3.3,2.2,15.3,17,0.373,0.371,0.866025404,0.5,0.705620164,-0.70859028,0.002,146.8330511,20.3
0,2644.299158,43.85615233,0.534235268,2.7,4.6,17.6,20.3,0.367,0.367,0.866025404,0.5,0.702568203,-0.711616414,0,118.4116113,23
0,2635.712208,43.6371204,0.547499815,24.4,7,18.9,23,0.394,0.373,0.866025404,0.5,0.774309185,-0.632807463,0.021,1064.745738,47.4
0,2641.891173,41.64564305,0.53700945,12.3,30.4,32.6,47.2,0.403,0.389,0.866025404,0.5,0.615420761,-0.788198761,0.014,512.2414095,59.5
0,2640.632511,41.1853175,0.499324171,0.2,39.4,44.9,59.5,0.405,0.397,0.866025404,0.5,0.746508904,-0.665375425,0.008,8.237063501,59.7
0,2641.522506,41.66429868,0.547407844,0.1,36.9,44.2,59.7,0.404,0.398,0.866025404,0.5,0.736389817,-0.67655749,0.006,4.166429868,59.8
0,2637.15541,39.59441976,0.538548337,0.3,12.6,44,59.2,0.4,0.396,0.866025404,0.5,0.602882085,-0.797830302,0.004,11.87832593,59.5
0,2635.705085,40.29873433,0.507239353,0.7,0.6,43.3,59.2,0.394,0.392,0.866025404,0.5,0.724071844,-0.689724557,0.002,28.20911403,59.9
0,2635.747282,42.23214254,0.527850742,0.7,1.1,40.7,59.3,0.387,0.386,0.866025404,0.5,0.77362339,-0.633645682,0.001,29.56249978,60
0,2637.467248,44.1356219,0.489161259,0.6,1.7,38.7,59,0.379,0.38,0.866025404,0.5,0.801586283,-0.597879111,-0.001,26.48137314,59.6
0,2637.136393,44.13653541,0.528264663,0.1,2,14.9,58.2,0.371,0.374,0.866025404,0.5,0.664952209,-0.746885908,-0.003,4.413653541,58.3
0,2636.263576,43.07198386,0.528374355,0.3,1.4,2.7,47.6,0.363,0.368,0.866025404,0.5,0.778958733,-0.627075189,-0.005,12.92159516,47.9
0,2637.64683,41.92449347,0.53318923,1.2,1,2.8,47.9,0.355,0.362,0.866025404,0.5,0.630213489,-0.776421894,-0.007,50.30939217,49.1
0,2640.339737,40.83804437,0.540632692,11.1,1.6,3.9,48.2,0.376,0.36,0.866025404,0.5,0.60364372,-0.7972542,0.016,453.3022926,59.3
0,2644.495138,41.57014007,0.518623309,0.3,12.6,14.7,59,0.369,0.362,0.866025404,0.5,0.704956752,-0.709250293,0.007,12.47104202,59.3
0,2644.222688,44.42462012,0.541859739,1.7,12.6,14.3,58.3,0.364,0.361,0.866025404,0.5,0.68605327,-0.727551312,0.003,75.5218542,60
0,2637.717136,43.78606456,0.545791322,0,13.1,15.3,56.7,0.355,0.358,0.866025404,0.5,0.803892731,-0.594774307,-0.003,0,56.7
0,2635.662098,41.92254358,0.506486351,0.5,2,14.7,54,0.346,0.352,0.866025404,0.5,0.666772126,-0.745261654,-0.006,20.96127179,54.5
0,2644.956336,43.76786433,0.535901372,1.3,2.2,15.1,30.1,0.34,0.347,0.866025404,0.5,0.598103346,-0.801418983,-0.007,56.89822363,31.4
0,2639.764084,43.23759423,0.501512444,10.8,1.8,16.1,19.1,0.345,0.343,0.866025404,0.5,0.81899656,-0.573798426,0.002,466.9660177,29.9
0,2644.78301,41.51768608,0.512702018,5,12.6,25.7,29.7,0.38,0.348,0.866025404,0.5,0.773635974,-0.633630317,0.032,207.5884304,34.7
0,2640.37642,41.97042876,0.4955059,0,17.1,19.6,34.6,0.372,0.357,0.866025404,0.5,0.747797241,-0.663927169,0.015,0,34.6
0,2643.863608,41.81767013,0.524879633,0.5,15.8,19.3,34.3,0.366,0.357,0.866025404,0.5,0.624359283,-0.781137303,0.009,20.90883507,34.8
0,2639.472207,39.57256792,0.52661044,3.6,5.5,18.1,34.1,0.361,0.355,0.866025404,0.5,0.797002953,-0.603975408,0.006,142.4612445,37.7
0,2641.22023,41.10678481,0.500924762,0,4.1,21.7,37,0.348,0.35,0.866025404,0.5,0.721287894,-0.692635384,-0.002,0,37
0,2640.357403,39.69380792,0.523099504,0.1,4.1,21.2,36.4,0.335,0.344,0.866025404,0.5,0.78029314,-0.625413955,-0.009,3.969380792,36.5
0,2637.198773,43.92458875,0.540832081,3.3,3.7,20,36.4,0.339,0.339,0.866025404,0.5,0.598311042,-0.801263937,0,144.9511429,39.7
0,2642.637983,42.43272684,0.510244629,4,3.4,12.5,39.4,0.347,0.338,0.866025404,0.5,0.77508349,-0.631858832,0.009,169.7309073,43.4
0,2635.548056,41.52036006,0.510453027,1.7,7.4,11.5,42.2,0.361,0.341,0.866025404,0.5,0.75206003,-0.659094614,0.02,70.58461209,43.9
0,2638.624117,39.99823363,0.544939835,0,9,13.2,32.8,0.342,0.34,0.866025404,0.5,0.694056077,-0.719920941,0.002,0,32.8
0,2643.699027,39.70328898,0.518221934,0.1,5.7,12.7,32.5,0.327,0.334,1,6.12E-17,0.802664012,-0.596431458,-0.007,3.970328898,32.6
0,2640.026838,40.7808444,0.538965544,0.8,1.8,9.2,30.9,0.319,0.328,1,6.12E-17,0.72472559,-0.689037603,-0.009,32.62467552,31.7
0,2635.776455,41.47903585,0.543082031,11.7,0.9,10,31.7,0.35,0.332,1,6.12E-17,0.751617771,-0.659598913,0.018,485.3047195,43.4
0,2637.075303,42.49395237,0.518572109,0.8,12.6,21.6,42.9,0.371,0.355,1,6.12E-17,0.610382128,-0.7921071,0.016,33.9951619,43.7
0,2636.096395,41.26022378,0.54179428,1.3,13.3,19.1,42.4,0.361,0.355,1,6.12E-17,0.63057805,-0.776125842,0.006,53.63829091,43.7
0,2637.776333,41.90604272,0.536958453,5.8,13.8,16.4,32.9,0.368,0.354,1,6.12E-17,0.594368944,-0.804192488,0.014,243.0550478,38.7
0,2636.653118,42.89956508,0.506649047,8.8,7.9,20.5,33.7,0.388,0.364,1,6.12E-17,0.759627119,-0.650358855,0.024,377.5161727,42.5
0,2642.119508,39.71859418,0.500054128,5.2,15.9,29.3,42.5,0.393,0.381,1,6.12E-17,0.625333904,-0.780357295,0.012,206.5366897,47.7
0,2641.594263,42.12422456,0.524373646,6,19.8,34.4,47.2,0.396,0.387,1,6.12E-17,0.623486679,-0.781833973,0.009,252.7453474,53.2
0,2636.350789,40.92393685,0.518660749,7.2,20,39.6,49.6,0.399,0.388,1,6.12E-17,0.79530923,-0.606203949,0.011,294.6523453,56.8
0,2639.449908,43.41015775,0.536814571,11.7,18.4,35.1,56.8,0.416,0.407,1,6.12E-17,0.707036369,-0.707177187,0.009,507.8988457,68.5
0,2637.958416,41.11459561,0.543149187,10.3,24.9,46,68.4,0.421,0.416,1,6.12E-17,0.581343756,-0.813658059,0.005,423.4803348,78.7
0,2638.37216,40.34902722,0.529647117,2.4,29.2,55,75.4,0.409,0.409,1,6.12E-17,0.620859459,-0.783921892,0,96.83766534,77.8
0,2640.759798,43.44709884,0.547934533,0.7,24.4,51.6,73.8,0.394,0.396,1,6.12E-17,0.667313173,-0.744777234,-0.002,30.41296919,74.5
0,2643.98689,43.34393147,0.503842251,1,13.4,43.5,72.8,0.385,0.388,1,6.12E-17,0.703732427,-0.71046511,-0.003,43.34393147,73.8
0,2643.97325,41.8196429,0.504737078,4.3,4.1,39.3,73.8,0.384,0.381,1,6.12E-17,0.653521889,-0.756907617,0.003,179.8244645,78.1
0,2639.130215,40.42130548,0.491503261,2,6,37.6,78,0.38,0.379,1,6.12E-17,0.629123506,-0.777305355,0.001,80.84261095,80
0,2638.931952,41.8648008,0.498835423,1.4,7.3,32.4,79.2,0.369,0.373,1,6.12E-17,0.708607685,-0.705602685,-0.004,58.61072112,80.6
0,2640.179759,41.70927385,0.530918007,1,7.7,22.1,68.9,0.364,0.366,1,6.12E-17,0.645045212,-0.764144407,-0.002,41.70927385,69.9
0,2639.74115,40.23546305,0.519087644,7.7,4.4,12.8,69.1,0.368,0.363,1,6.12E-17,0.786955505,-0.617009751,0.005,309.8130655,76.8
0,2635.61785,41.31465747,0.511010151,5,10.1,18.1,75.5,0.394,0.376,1,6.12E-17,0.732776252,-0.680469665,0.018,206.5732873,80.5
0,2640.787495,43.57298905,0.534705238,0,13.7,22.4,74.7,0.373,0.377,1,6.12E-17,0.80774484,-0.589532249,-0.004,0,74.7
0,2640.847325,42.01513827,0.531189381,1.2,12.7,21.4,65.9,0.36,0.368,1,6.12E-17,0.638407895,-0.769698226,-0.008,50.41816592,67.1
0,2639.503374,40.14706299,0.494619774,1.4,6.2,18.3,61.9,0.353,0.361,1,6.12E-17,0.774620918,-0.632425833,-0.008,56.20588819,63.3
0,2639.139647,43.9226694,0.53126549,0.4,2.6,17.7,57.3,0.348,0.354,1,6.12E-17,0.784759589,-0.619800281,-0.006,17.56906776,57.7
0,2644.389457,43.22006233,0.515435625,0.4,3,16.7,50.5,0.346,0.348,1,6.12E-17,0.722302702,-0.691577044,-0.002,17.28802493,50.9
0,2641.00824,42.21596563,0.499913306,7.7,2.2,16.1,39.2,0.354,0.343,1,6.12E-17,0.698456832,-0.715652187,0.011,325.0629354,46.9
0,2643.162794,40.83704493,0.52721356,1.7,8.5,16.1,36.6,0.352,0.343,1,6.12E-17,0.78458659,-0.620019259,0.009,69.42297637,38.3
0,2644.538411,39.98374486,0.496850037,4.7,9.8,12.8,35.9,0.364,0.345,1,6.12E-17,0.740146587,-0.672445558,0.019,187.9236008,40.6
0,2643.101017,43.19087462,0.54822461,1.6,14.1,17.5,39.9,0.37,0.354,1,6.12E-17,0.687171834,-0.726494921,0.016,69.10539939,41.5
0,2644.429796,42.6364605,0.541567293,0.8,8,17.9,40.5,0.351,0.352,0.866025404,-0.5,0.800438698,-0.599414623,-0.001,34.1091684,41.3
0,2642.592936,43.59823051,0.502852317,2.2,7.1,17.3,37,0.348,0.346,0.866025404,-0.5,0.750745026,-0.660592088,0.002,95.91610713,39.2
0,2636.701205,42.94550169,0.5241977,11.6,4.6,19.1,37.2,0.401,0.37,0.866025404,-0.5,0.763513935,-0.645791352,0.031,498.1678196,48.8
0,2637.269304,40.27267789,0.545818525,6.1,14.6,30.3,47.4,0.395,0.385,0.866025404,-0.5,0.650562717,-0.759452534,0.01,245.6633351,53.5
0,2636.938953,41.76227163,0.54193678,2.3,19.9,28.7,52.5,0.388,0.385,0.866025404,-0.5,0.784606118,-0.619994548,0.003,96.05322475,54.8
0,2638.221261,41.06041851,0.511039387,9,20,29.3,47.1,0.39,0.381,0.866025404,-0.5,0.708604246,-0.705606138,0.009,369.5437666,56.1
0,2638.549928,43.82727582,0.525966064,2.2,17.4,33.6,51.1,0.393,0.388,0.866025404,-0.5,0.748453633,-0.663187122,0.005,96.4200068,53.3
0,2643.11182,40.86842347,0.532012853,14.8,13.5,34.2,53.3,0.402,0.398,0.866025404,-0.5,0.650153745,-0.759802677,0.004,604.8526673,68.1
0,2638.60852,41.97667199,0.496389294,10.9,26,48.2,66.9,0.421,0.419,0.866025404,-0.5,0.584142086,-0.811651418,0.002,457.5457247,77.8
0,2642.272187,42.24174851,0.519365304,0,27.9,56.9,76.4,0.4,0.405,0.866025404,-0.5,0.611524938,-0.791225157,-0.005,0,76.4
0,2644.038168,42.62680378,0.533196464,0,25.7,45.3,76,0.381,0.39,0.866025404,-0.5,0.70293879,-0.711250348,-0.009,0,76
0,2636.145534,42.67625512,0.490705951,2.4,10.9,39.2,75.6,0.378,0.379,0.866025404,-0.5,0.613980567,-0.789321141,-0.001,102.4230123,78
0,2635.002613,42.72817975,0.501349138,6.1,2.4,39.3,70.3,0.392,0.385,0.866025404,-0.5,0.653490194,-0.756934982,0.007,260.6418965,76.4
0,2643.886586,41.27689383,0.517154744,7,8.5,36.4,74.7,0.412,0.408,0.866025404,-0.5,0.779020322,-0.626998674,0.004,288.9382568,81.7
0,2637.382562,42.02877595,0.528846594,1.4,15.5,41.2,77,0.401,0.404,0.866025404,-0.5,0.658297654,-0.752757729,-0.003,58.84028633,78.4
0,2636.534378,39.79216443,0.548249005,6.2,14.5,27.8,76.8,0.399,0.398,0.866025404,-0.5,0.685902542,-0.727693413,0.001,246.7114194,83
0,2637.952088,42.13733158,0.54196591,1.5,14.6,23.1,82.2,0.397,0.4,0.866025404,-0.5,0.776274949,-0.630394483,-0.003,63.20599737,83.7
0,2636.860261,42.61037109,0.531764891,2.2,9.1,24.6,81.5,0.396,0.396,0.866025404,-0.5,0.581286236,-0.813699153,0,93.74281639,83.7
0,2642.93652,43.2218906,0.506868481,0.5,9.9,26.8,72.1,0.394,0.398,0.866025404,-0.5,0.625081083,-0.780559824,-0.004,21.6109453,72.6
0,2641.34508,40.23652008,0.54653265,0.6,4.2,24.9,66.5,0.381,0.387,0.866025404,-0.5,0.637735471,-0.770255457,-0.006,24.14191205,67.1
0,2636.673043,42.59944366,0.533358073,0.1,3.3,19.4,64.8,0.37,0.379,0.866025404,-0.5,0.580067089,-0.814568703,-0.009,4.259944366,64.9
0,2640.835638,41.13687725,0.529310783,0,1.2,12.5,55.9,0.356,0.369,0.866025404,-0.5,0.57692644,-0.816796109,-0.013,0,55.9
0,2637.080911,41.5190651,0.540463,1.1,0.7,11.1,53.7,0.348,0.359,0.866025404,-0.5,0.712862635,-0.701303689,-0.011,45.6709716,54.8
0,2636.97556,41.87411755,0.521843939,5.1,1.2,6,40,0.353,0.353,0.866025404,-0.5,0.7056596,-0.708551007,0,213.5579995,45.1
0,2640.95447,40.14467407,0.517623303,0.7,6.2,9.6,34.2,0.352,0.351,0.866025404,-0.5,0.615889903,-0.787832233,0.001,28.10127185,34.9
0,2641.64687,40.70000433,0.490311308,1.7,6.9,8.1,34.9,0.347,0.348,0.866025404,-0.5,0.673429151,-0.739251769,-0.001,69.19000736,36.6
0,2638.462021,39.81589763,0.522055433,1.1,7.5,9.3,36.6,0.343,0.346,0.866025404,-0.5,0.803079345,-0.595872105,-0.003,43.7974874,37.7
0,2642.634076,44.37092014,0.533986966,0.1,3.5,9.8,35.3,0.329,0.34,0.866025404,-0.5,0.658402331,-0.752666174,-0.011,4.437092014,35.4
0,2643.372145,40.45383007,0.492628766,1,2.9,9.8,29.3,0.335,0.335,0.866025404,-0.5,0.713750351,-0.700400197,0,40.45383007,30.3
