Target,Date,Lat,Lon,Elevation_m,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep
0,13-02-2020,30.556,79.564,1860.0,0.0,0.0,6.700000000000014,60.10000000000001,0.308,0.311
0,14-02-2020,30.556,79.564,1860.0,0.0,0.0,2.500000000000014,33.80000000000001,0.31,0.311
0,15-02-2020,30.556,79.564,1860.0,0.0,0.0,0.0,28.70000000000001,0.309,0.311
0,16-02-2020,30.556,79.564,1860.0,0.0,0.0,0.0,27.90000000000001,0.318,0.31
0,17-02-2020,30.556,79.564,1860.0,0.0,0.0,0.0,13.900000000000007,0.342,0.314
0,18-02-2020,30.556,79.564,1860.0,0.0,0.0,0.0,13.900000000000007,0.353,0.322
0,19-02-2020,30.556,79.564,1860.0,1.9,0.0,0.0,13.900000000000007,0.352,0.331
0,20-02-2020,30.556,79.564,1860.0,0.3,1.900000000000007,1.9000000000000141,12.100000000000007,0.368,0.341
0,21-02-2020,30.556,79.564,1860.0,6.8,2.200000000000007,2.200000000000014,8.900000000000007,0.369,0.354
0,22-02-2020,30.556,79.564,1860.0,0.0,9.000000000000007,9.000000000000014,11.500000000000007,0.374,0.358
0,23-02-2020,30.556,79.564,1860.0,0.2,7.100000000000006,9.000000000000014,9.000000000000007,0.38,0.364
0,24-02-2020,30.556,79.564,1860.0,0.0,7.000000000000006,9.200000000000014,9.200000000000006,0.381,0.366
0,25-02-2020,30.556,79.564,1860.0,2.8,0.20000000000000623,9.200000000000014,9.200000000000006,0.381,0.368
0,26-02-2020,30.556,79.564,1860.0,0.0,3.000000000000006,12.000000000000014,12.000000000000007,0.386,0.37
0,27-02-2020,30.556,79.564,1860.0,0.0,2.800000000000006,10.100000000000012,12.000000000000007,0.388,0.376
0,28-02-2020,30.556,79.564,1860.0,0.0,2.800000000000006,9.800000000000015,12.000000000000007,0.397,0.383
0,29-02-2020,30.556,79.564,1860.0,0.1,0.0,3.0000000000000133,12.000000000000007,0.404,0.394
0,01-03-2020,30.556,79.564,1860.0,3.2,0.10000000000000622,3.1000000000000134,12.100000000000007,0.41,0.402
0,02-03-2020,30.556,79.564,1860.0,1.0,3.3000000000000065,6.100000000000014,15.300000000000008,0.411,0.405
0,03-03-2020,30.556,79.564,1860.0,6.6,4.300000000000006,7.100000000000014,16.300000000000008,0.416,0.411
0,04-03-2020,30.556,79.564,1860.0,4.3,10.800000000000006,10.900000000000013,22.900000000000006,0.42,0.417
0,05-03-2020,30.556,79.564,1860.0,1.6,11.900000000000006,15.200000000000014,27.200000000000006,0.413,0.411
0,06-03-2020,30.556,79.564,1860.0,15.6,12.500000000000005,16.800000000000015,26.90000000000001,0.412,0.41
0,07-03-2020,30.556,79.564,1860.0,17.2,21.500000000000007,32.40000000000001,42.20000000000001,0.409,0.407
0,08-03-2020,30.556,79.564,1860.0,1.4,34.400000000000006,49.500000000000014,52.6,0.409,0.406
0,09-03-2020,30.556,79.564,1860.0,0.0,34.2,47.70000000000002,54.00000000000001,0.406,0.405
0,10-03-2020,30.556,79.564,1860.0,3.0,18.6,46.70000000000002,53.800000000000004,0.408,0.406
0,11-03-2020,30.556,79.564,1860.0,3.7,4.400000000000004,43.100000000000016,56.800000000000004,0.413,0.412
0,12-03-2020,30.556,79.564,1860.0,6.6,6.700000000000004,42.50000000000001,57.7,0.42,0.419
0,13-03-2020,30.556,79.564,1860.0,4.2,13.300000000000004,47.500000000000014,64.3,0.414,0.414
0,14-03-2020,30.556,79.564,1860.0,1.7,14.500000000000004,36.100000000000016,68.5,0.411,0.41
0,15-03-2020,30.556,79.564,1860.0,0.0,12.500000000000004,20.60000000000001,70.2,0.411,0.41
0,16-03-2020,30.556,79.564,1860.0,0.0,5.900000000000004,19.20000000000001,70.10000000000001,0.412,0.412
0,17-03-2020,30.556,79.564,1860.0,0.0,1.7000000000000035,19.20000000000001,66.9,0.413,0.413
0,18-03-2020,30.556,79.564,1860.0,0.0,0.0,16.20000000000001,65.9,0.417,0.417
0,19-03-2020,30.556,79.564,1860.0,2.5,0.0,12.50000000000001,59.300000000000004,0.418,0.419
0,20-03-2020,30.556,79.564,1860.0,0.4,2.5000000000000036,8.400000000000011,57.50000000000001,0.419,0.421
0,21-03-2020,30.556,79.564,1860.0,0.1,2.9000000000000035,4.600000000000011,56.300000000000004,0.42,0.422
0,22-03-2020,30.556,79.564,1860.0,1.5,3.0000000000000036,3.0000000000000107,40.800000000000004,0.421,0.423
0,23-03-2020,30.556,79.564,1860.0,0.0,2.0000000000000036,4.500000000000011,25.10000000000001,0.421,0.424
0,24-03-2020,30.556,79.564,1860.0,4.5,1.6000000000000036,4.500000000000011,23.70000000000001,0.422,0.424
0,25-03-2020,30.556,79.564,1860.0,3.9,6.0000000000000036,9.00000000000001,28.20000000000001,0.426,0.427
0,26-03-2020,30.556,79.564,1860.0,0.0,8.400000000000004,12.900000000000011,29.10000000000001,0.422,0.425
0,27-03-2020,30.556,79.564,1860.0,22.9,8.400000000000004,10.400000000000011,25.400000000000006,0.426,0.426
0,28-03-2020,30.556,79.564,1860.0,7.6,26.800000000000004,32.900000000000006,41.7,0.426,0.428
0,29-03-2020,30.556,79.564,1860.0,3.4,30.500000000000007,40.400000000000006,45.1,0.421,0.423
0,30-03-2020,30.556,79.564,1860.0,0.0,33.900000000000006,42.300000000000004,46.800000000000004,0.422,0.424
0,31-03-2020,30.556,79.564,1860.0,2.8,11.000000000000007,42.300000000000004,46.800000000000004,0.423,0.425
0,01-04-2020,30.556,79.564,1860.0,5.1,6.200000000000006,40.60000000000001,49.60000000000001,0.427,0.428
0,02-04-2020,30.556,79.564,1860.0,6.9,7.900000000000006,41.80000000000001,54.7,0.423,0.425
0,03-04-2020,30.556,79.564,1860.0,0.0,14.800000000000006,48.70000000000001,61.60000000000001,0.423,0.425
0,04-04-2020,30.556,79.564,1860.0,0.4,12.000000000000007,25.80000000000001,59.10000000000001,0.421,0.422
0,05-04-2020,30.556,79.564,1860.0,0.5,7.300000000000007,18.60000000000001,59.10000000000001,0.417,0.419
0,06-04-2020,30.556,79.564,1860.0,2.0,0.9000000000000062,15.70000000000001,59.50000000000001,0.413,0.415
0,07-04-2020,30.556,79.564,1860.0,0.7,2.900000000000006,17.70000000000001,60.00000000000001,0.405,0.409
0,08-04-2020,30.556,79.564,1860.0,0.6,3.2000000000000064,15.60000000000001,60.70000000000001,0.397,0.402
0,09-04-2020,30.556,79.564,1860.0,0.0,3.300000000000006,11.10000000000001,56.800000000000004,0.388,0.395
0,10-04-2020,30.556,79.564,1860.0,2.2,1.300000000000006,4.200000000000011,52.900000000000006,0.382,0.388
0,11-04-2020,30.556,79.564,1860.0,0.0,2.800000000000006,6.400000000000011,55.10000000000001,0.375,0.384
0,12-04-2020,30.556,79.564,1860.0,0.0,2.200000000000006,6.000000000000011,32.2,0.363,0.377
0,13-04-2020,30.556,79.564,1860.0,0.0,2.200000000000006,5.500000000000011,24.60000000000001,0.355,0.371
0,14-04-2020,30.556,79.564,1860.0,0.9,0.0,3.5000000000000107,21.200000000000006,0.357,0.368
0,15-04-2020,30.556,79.564,1860.0,0.6,0.9000000000000058,3.7000000000000104,22.100000000000005,0.351,0.364
0,16-04-2020,30.556,79.564,1860.0,0.0,1.5000000000000058,3.700000000000011,19.900000000000006,0.343,0.358
0,17-04-2020,30.556,79.564,1860.0,3.2,1.5000000000000058,3.700000000000011,14.800000000000008,0.359,0.359
0,18-04-2020,30.556,79.564,1860.0,5.6,3.800000000000006,4.700000000000011,11.100000000000007,0.385,0.372
0,19-04-2020,30.556,79.564,1860.0,4.9,8.800000000000006,10.300000000000011,16.700000000000006,0.381,0.375
0,20-04-2020,30.556,79.564,1860.0,5.3,13.700000000000006,15.20000000000001,21.20000000000001,0.384,0.378
0,21-04-2020,30.556,79.564,1860.0,12.7,15.800000000000008,20.50000000000001,26.000000000000007,0.397,0.384
0,22-04-2020,30.556,79.564,1860.0,6.5,22.900000000000006,32.30000000000001,36.7,0.403,0.392
0,23-04-2020,30.556,79.564,1860.0,2.9,24.500000000000007,38.20000000000001,42.5,0.397,0.394
0,24-04-2020,30.556,79.564,1860.0,0.6,22.100000000000005,41.10000000000001,44.800000000000004,0.386,0.389
0,25-04-2020,30.556,79.564,1860.0,0.1,10.000000000000007,38.50000000000001,45.4,0.372,0.38
0,26-04-2020,30.556,79.564,1860.0,4.7,3.600000000000007,33.000000000000014,43.300000000000004,0.377,0.375
0,27-04-2020,30.556,79.564,1860.0,4.0,5.4000000000000075,32.80000000000001,48.00000000000001,0.398,0.384
0,28-04-2020,30.556,79.564,1860.0,0.1,8.800000000000008,31.50000000000001,52.00000000000001,0.382,0.387
0,29-04-2020,30.556,79.564,1860.0,0.5,8.800000000000008,18.90000000000001,52.10000000000001,0.367,0.378
0,30-04-2020,30.556,79.564,1860.0,4.4,4.600000000000007,12.900000000000011,51.70000000000001,0.369,0.371
0,01-05-2020,30.556,79.564,1860.0,0.8,5.000000000000007,14.40000000000001,55.50000000000001,0.374,0.372
0,02-05-2020,30.556,79.564,1860.0,8.2,5.700000000000007,14.60000000000001,56.300000000000004,0.373,0.37
0,03-05-2020,30.556,79.564,1860.0,4.7,13.400000000000006,22.70000000000001,61.300000000000004,0.378,0.368
0,04-05-2020,30.556,79.564,1860.0,4.4,13.700000000000006,22.70000000000001,60.4,0.376,0.366
0,05-05-2020,30.556,79.564,1860.0,10.7,17.300000000000004,23.100000000000012,59.900000000000006,0.378,0.364
0,06-05-2020,30.556,79.564,1860.0,4.7,19.800000000000004,33.70000000000001,65.30000000000001,0.38,0.368
0,07-05-2020,30.556,79.564,1860.0,8.7,19.800000000000004,37.90000000000001,57.300000000000004,0.391,0.371
0,08-05-2020,30.556,79.564,1860.0,0.0,24.1,42.20000000000001,59.50000000000001,0.375,0.375
0,09-05-2020,30.556,79.564,1860.0,1.3,13.400000000000002,41.400000000000006,56.6,0.358,0.368
0,10-05-2020,30.556,79.564,1860.0,1.7,10.000000000000004,34.50000000000001,57.300000000000004,0.357,0.363
0,11-05-2020,30.556,79.564,1860.0,14.1,3.0000000000000036,31.50000000000001,58.900000000000006,0.39,0.369
0,12-05-2020,30.556,79.564,1860.0,5.2,17.1,41.20000000000001,68.3,0.387,0.377
0,13-05-2020,30.556,79.564,1860.0,0.8,21.000000000000004,35.70000000000001,69.5,0.38,0.38
0,14-05-2020,30.556,79.564,1860.0,7.5,20.100000000000005,31.80000000000001,70.2,0.375,0.372
0,15-05-2020,30.556,79.564,1860.0,1.5,13.500000000000004,30.60000000000001,77.2,0.367,0.369
0,16-05-2020,30.556,79.564,1860.0,2.1,9.800000000000004,32.10000000000001,74.3,0.357,0.362
0,17-05-2020,30.556,79.564,1860.0,0.1,11.100000000000003,32.90000000000001,75.60000000000001,0.348,0.356
0,18-05-2020,30.556,79.564,1860.0,1.3,3.7000000000000037,31.30000000000001,67.5,0.347,0.349
0,19-05-2020,30.556,79.564,1860.0,0.0,3.5000000000000036,18.50000000000001,64.10000000000001,0.339,0.346
0,20-05-2020,30.556,79.564,1860.0,0.0,1.4000000000000037,13.30000000000001,59.7,0.33,0.342
0,21-05-2020,30.556,79.564,1860.0,0.0,1.3000000000000036,12.50000000000001,49.00000000000001,0.315,0.335
0,22-05-2020,30.556,79.564,1860.0,0.2,0.0,5.000000000000011,44.300000000000004,0.303,0.327
0,23-05-2020,30.556,79.564,1860.0,1.0,0.20000000000000356,3.700000000000011,35.800000000000004,0.304,0.32
0,24-05-2020,30.556,79.564,1860.0,0.5,1.2000000000000035,2.6000000000000107,36.800000000000004,0.312,0.318
0,25-05-2020,30.556,79.564,1860.0,0.1,1.7000000000000035,3.0000000000000107,36.00000000000001,0.301,0.313
0,26-05-2020,30.556,79.564,1860.0,0.1,1.6000000000000036,1.8000000000000107,34.400000000000006,0.295,0.304
0,27-05-2020,30.556,79.564,1860.0,0.4,0.7000000000000035,1.9000000000000106,20.400000000000006,0.282,0.298
0,28-05-2020,30.556,79.564,1860.0,0.9,0.6000000000000036,2.3000000000000105,15.600000000000007,0.275,0.293
0,29-05-2020,30.556,79.564,1860.0,3.4,1.4000000000000035,3.200000000000011,15.700000000000006,0.304,0.293
0,30-05-2020,30.556,79.564,1860.0,2.5,4.700000000000003,6.40000000000001,11.600000000000007,0.314,0.295
0,31-05-2020,30.556,79.564,1860.0,15.5,6.8000000000000025,7.90000000000001,12.600000000000007,0.356,0.302
0,01-06-2020,30.556,79.564,1860.0,11.3,21.400000000000002,22.90000000000001,26.000000000000007,0.385,0.336
0,02-06-2020,30.556,79.564,1860.0,1.1,29.3,34.10000000000001,37.2,0.359,0.345
0,03-06-2020,30.556,79.564,1860.0,1.4,27.900000000000006,35.10000000000001,37.00000000000001,0.346,0.343
0,04-06-2020,30.556,79.564,1860.0,2.9,13.800000000000002,36.10000000000001,38.400000000000006,0.344,0.34
0,05-06-2020,30.556,79.564,1860.0,3.0,5.400000000000002,38.10000000000001,41.30000000000001,0.352,0.34
0,06-06-2020,30.556,79.564,1860.0,1.8,7.3000000000000025,37.70000000000001,44.30000000000001,0.355,0.344
0,07-06-2020,30.556,79.564,1860.0,0.8,7.700000000000002,37.000000000000014,45.900000000000006,0.337,0.34
0,08-06-2020,30.556,79.564,1860.0,0.1,5.600000000000002,22.30000000000001,45.7,0.325,0.334
0,09-06-2020,30.556,79.564,1860.0,0.2,2.700000000000002,11.10000000000001,45.300000000000004,0.317,0.328
0,10-06-2020,30.556,79.564,1860.0,1.3,1.1000000000000019,10.200000000000012,45.400000000000006,0.31,0.322
0,11-06-2020,30.556,79.564,1860.0,5.8,1.6000000000000019,10.10000000000001,46.60000000000001,0.356,0.325
0,12-06-2020,30.556,79.564,1860.0,6.4,7.300000000000002,13.00000000000001,52.00000000000001,0.367,0.336
0,13-06-2020,30.556,79.564,1860.0,0.5,13.500000000000002,16.400000000000013,57.50000000000001,0.339,0.338
0,14-06-2020,30.556,79.564,1860.0,0.2,12.700000000000003,15.100000000000012,54.60000000000001,0.325,0.335
0,15-06-2020,30.556,79.564,1860.0,1.4,7.100000000000002,14.50000000000001,52.30000000000001,0.314,0.326
0,16-06-2020,30.556,79.564,1860.0,0.3,2.1000000000000014,15.800000000000011,38.20000000000001,0.302,0.319
0,17-06-2020,30.556,79.564,1860.0,0.4,1.9000000000000017,15.900000000000011,27.200000000000006,0.296,0.314
0,18-06-2020,30.556,79.564,1860.0,1.9,2.100000000000002,15.000000000000012,26.500000000000007,0.297,0.31
0,19-06-2020,30.556,79.564,1860.0,2.5,2.6000000000000014,11.10000000000001,27.000000000000007,0.295,0.305
0,20-06-2020,30.556,79.564,1860.0,4.7,4.800000000000002,7.20000000000001,26.60000000000001,0.308,0.301
0,21-06-2020,30.556,79.564,1860.0,0.6,9.100000000000001,11.400000000000011,28.30000000000001,0.311,0.299
0,22-06-2020,30.556,79.564,1860.0,0.0,7.800000000000002,11.800000000000011,27.10000000000001,0.302,0.297
0,23-06-2020,30.556,79.564,1860.0,2.9,5.300000000000002,10.400000000000011,26.300000000000008,0.296,0.294
0,24-06-2020,30.556,79.564,1860.0,4.2,3.5000000000000018,13.00000000000001,29.10000000000001,0.308,0.293
0,25-06-2020,30.556,79.564,1860.0,7.2,7.100000000000001,16.80000000000001,33.10000000000001,0.31,0.293
0,26-06-2020,30.556,79.564,1860.0,6.9,14.300000000000002,22.100000000000012,39.00000000000001,0.369,0.318
0,27-06-2020,30.556,79.564,1860.0,1.6,18.300000000000004,26.500000000000014,40.10000000000001,0.343,0.322
0,28-06-2020,30.556,79.564,1860.0,3.4,15.700000000000003,23.40000000000001,35.300000000000004,0.327,0.318
0,29-06-2020,30.556,79.564,1860.0,3.3,11.900000000000004,26.20000000000001,38.20000000000001,0.345,0.319
0,30-06-2020,30.556,79.564,1860.0,2.2,8.300000000000002,29.50000000000001,41.30000000000001,0.375,0.349
0,01-07-2020,30.556,79.564,1860.0,1.4,8.900000000000002,28.80000000000001,42.10000000000001,0.35,0.345
0,02-07-2020,30.556,79.564,1860.0,6.8,6.900000000000002,26.00000000000001,43.2,0.35,0.341
0,03-07-2020,30.556,79.564,1860.0,1.0,10.400000000000002,25.60000000000001,49.60000000000001,0.336,0.336
0,04-07-2020,30.556,79.564,1860.0,8.1,9.200000000000003,19.70000000000001,48.70000000000001,0.348,0.333
0,05-07-2020,30.556,79.564,1860.0,24.4,15.900000000000004,26.20000000000001,54.30000000000001,0.401,0.364
0,06-07-2020,30.556,79.564,1860.0,1.4,33.5,47.20000000000001,74.0,0.368,0.366
0,07-07-2020,30.556,79.564,1860.0,12.5,33.9,45.300000000000004,74.80000000000001,0.401,0.38
0,08-07-2020,30.556,79.564,1860.0,2.4,38.3,55.60000000000001,87.30000000000001,0.4,0.398
0,09-07-2020,30.556,79.564,1860.0,4.7,16.3,56.60000000000001,86.8,0.378,0.381
0,10-07-2020,30.556,79.564,1860.0,54.9,19.6,54.50000000000001,87.3,0.421,0.411
0,11-07-2020,30.556,79.564,1860.0,8.8,62.0,108.4,135.0,0.409,0.407
0,12-07-2020,30.556,79.564,1860.0,10.9,68.4,109.10000000000001,136.9,0.413,0.412
0,13-07-2020,30.556,79.564,1860.0,0.0,74.6,95.60000000000001,146.2,0.383,0.391
0,14-07-2020,30.556,79.564,1860.0,0.0,19.700000000000003,94.20000000000002,142.79999999999998,0.365,0.377
0,15-07-2020,30.556,79.564,1860.0,0.6,10.9,81.70000000000002,139.5,0.355,0.366
0,16-07-2020,30.556,79.564,1860.0,11.0,0.6,79.9,137.9,0.383,0.368
0,17-07-2020,30.556,79.564,1860.0,1.4,11.6,86.2,147.50000000000003,0.364,0.361
0,18-07-2020,30.556,79.564,1860.0,5.2,13.0,32.70000000000002,142.1,0.359,0.357
0,19-07-2020,30.556,79.564,1860.0,37.5,17.6,29.100000000000016,146.3,0.421,0.406
0,20-07-2020,30.556,79.564,1860.0,45.9,44.1,55.70000000000002,175.70000000000002,0.42,0.418
0,21-07-2020,30.556,79.564,1860.0,3.4,88.6,101.60000000000002,197.2,0.404,0.403
0,22-07-2020,30.556,79.564,1860.0,4.1,86.8,105.00000000000001,199.2,0.4,0.4
0,23-07-2020,30.556,79.564,1860.0,11.8,53.4,108.5,190.8,0.408,0.401
0,24-07-2020,30.556,79.564,1860.0,2.9,19.3,109.30000000000001,200.20000000000002,0.395,0.397
0,25-07-2020,30.556,79.564,1860.0,0.2,18.8,110.80000000000001,198.4,0.388,0.391
0,26-07-2020,30.556,79.564,1860.0,0.1,14.9,105.80000000000001,143.7,0.378,0.385
0,27-07-2020,30.556,79.564,1860.0,14.3,3.1999999999999997,68.40000000000002,135.00000000000003,0.395,0.386
0,28-07-2020,30.556,79.564,1860.0,11.6,14.600000000000001,36.80000000000001,138.4,0.413,0.409
0,29-07-2020,30.556,79.564,1860.0,28.6,26.0,45.000000000000014,150.0,0.422,0.423
0,30-07-2020,30.556,79.564,1860.0,0.5,54.5,69.50000000000001,178.60000000000002,0.404,0.409
0,31-07-2020,30.556,79.564,1860.0,2.2,40.7,58.20000000000002,178.5,0.396,0.4
0,01-08-2020,30.556,79.564,1860.0,0.3,31.3,57.500000000000014,169.70000000000002,0.387,0.394
0,02-08-2020,30.556,79.564,1860.0,0.9,3.0,57.600000000000016,168.60000000000002,0.382,0.387
0,03-08-2020,30.556,79.564,1860.0,0.1,3.4000000000000004,58.40000000000001,164.3,0.372,0.381
0,04-08-2020,30.556,79.564,1860.0,1.0,1.3,44.20000000000001,126.90000000000002,0.366,0.374
0,05-08-2020,30.556,79.564,1860.0,1.4,2.0,33.600000000000016,82.00000000000001,0.365,0.37
0,06-08-2020,30.556,79.564,1860.0,5.5,2.5,6.400000000000015,80.00000000000001,0.357,0.366
0,07-08-2020,30.556,79.564,1860.0,14.9,7.9,11.400000000000015,81.40000000000002,0.4,0.383
0,08-08-2020,30.556,79.564,1860.0,6.2,21.8,24.100000000000016,84.50000000000001,0.389,0.391
0,09-08-2020,30.556,79.564,1860.0,3.8,26.6,30.000000000000014,87.80000000000001,0.404,0.4
0,10-08-2020,30.556,79.564,1860.0,36.6,24.900000000000002,32.90000000000001,91.4,0.423,0.418
0,11-08-2020,30.556,79.564,1860.0,11.5,46.6,69.4,127.90000000000002,0.416,0.418
0,12-08-2020,30.556,79.564,1860.0,9.7,51.9,79.9,125.10000000000002,0.409,0.409
0,13-08-2020,30.556,79.564,1860.0,1.9,57.8,88.20000000000002,123.20000000000002,0.41,0.41
1,14-08-2020,30.556,79.564,1860.0,2.3,23.099999999999998,84.60000000000002,96.50000000000001,0.406,0.409
0,15-08-2020,30.556,79.564,1860.0,0.7,13.899999999999999,72.00000000000001,98.30000000000003,0.395,0.402
0,16-08-2020,30.556,79.564,1860.0,2.5,4.8999999999999995,66.50000000000001,96.80000000000001,0.388,0.394
0,17-08-2020,30.556,79.564,1860.0,5.0,5.5,65.20000000000002,99.00000000000001,0.391,0.39
0,18-08-2020,30.556,79.564,1860.0,42.3,8.2,33.600000000000016,103.10000000000001,0.407,0.396
0,19-08-2020,30.556,79.564,1860.0,33.9,49.8,64.4,145.3,0.422,0.418
0,20-08-2020,30.556,79.564,1860.0,7.0,81.19999999999999,88.60000000000001,178.20000000000002,0.414,0.413
0,21-08-2020,30.556,79.564,1860.0,3.7,83.19999999999999,93.70000000000002,183.8,0.411,0.414
0,22-08-2020,30.556,79.564,1860.0,0.9,44.6,95.10000000000001,182.0,0.398,0.404
0,23-08-2020,30.556,79.564,1860.0,0.5,11.6,95.30000000000001,168.0,0.39,0.396
0,24-08-2020,30.556,79.564,1860.0,2.6,5.1000000000000005,93.30000000000001,162.3,0.388,0.39
0,25-08-2020,30.556,79.564,1860.0,7.4,4.0,90.90000000000002,161.1,0.404,0.396
0,26-08-2020,30.556,79.564,1860.0,1.7,10.5,56.000000000000014,131.9,0.401,0.402
0,27-08-2020,30.556,79.564,1860.0,2.2,11.7,23.800000000000015,122.10000000000001,0.398,0.401
0,28-08-2020,30.556,79.564,1860.0,0.8,11.3,19.000000000000014,114.60000000000001,0.389,0.394
0,29-08-2020,30.556,79.564,1860.0,2.4,4.7,16.100000000000016,113.50000000000001,0.393,0.392
0,30-08-2020,30.556,79.564,1860.0,0.8,5.4,17.600000000000016,113.60000000000001,0.38,0.386
0,31-08-2020,30.556,79.564,1860.0,2.9,4.0,17.900000000000016,113.70000000000002,0.372,0.379
0,01-09-2020,30.556,79.564,1860.0,3.1,6.1000000000000005,18.200000000000014,114.10000000000002,0.376,0.374
0,02-09-2020,30.556,79.564,1860.0,0.5,6.800000000000001,13.900000000000016,112.20000000000002,0.369,0.372
0,03-09-2020,30.556,79.564,1860.0,3.9,6.5,12.700000000000015,70.4,0.379,0.371
0,04-09-2020,30.556,79.564,1860.0,0.2,7.5,14.400000000000013,40.40000000000001,0.377,0.376
0,05-09-2020,30.556,79.564,1860.0,0.2,4.6000000000000005,13.800000000000015,33.600000000000016,0.363,0.371
0,06-09-2020,30.556,79.564,1860.0,0.2,4.3,11.600000000000014,30.100000000000016,0.353,0.364
0,07-09-2020,30.556,79.564,1860.0,0.0,0.6000000000000001,11.000000000000014,29.400000000000013,0.344,0.357
0,08-09-2020,30.556,79.564,1860.0,0.0,0.4,8.100000000000016,28.900000000000013,0.334,0.349
0,09-09-2020,30.556,79.564,1860.0,0.0,0.2,5.000000000000013,26.300000000000015,0.326,0.344
0,10-09-2020,30.556,79.564,1860.0,0.4,0.0,4.500000000000014,18.900000000000013,0.319,0.338
0,11-09-2020,30.556,79.564,1860.0,0.0,0.4,1.0000000000000142,17.600000000000016,0.312,0.332
0,12-09-2020,30.556,79.564,1860.0,0.1,0.4,0.8000000000000143,15.400000000000016,0.307,0.327
0,13-09-2020,30.556,79.564,1860.0,0.2,0.5,0.7000000000000143,14.700000000000015,0.301,0.323
0,14-09-2020,30.556,79.564,1860.0,0.7,0.30000000000000004,0.7000000000000142,12.500000000000014,0.299,0.319
0,15-09-2020,30.556,79.564,1860.0,1.4,1.0,1.4000000000000141,12.400000000000013,0.3,0.317
0,16-09-2020,30.556,79.564,1860.0,4.3,2.3,2.800000000000014,10.900000000000015,0.315,0.316
0,17-09-2020,30.556,79.564,1860.0,8.1,6.3999999999999995,7.100000000000014,12.100000000000014,0.335,0.318
0,18-09-2020,30.556,79.564,1860.0,3.2,13.799999999999999,14.800000000000013,19.700000000000014,0.368,0.33
0,19-09-2020,30.556,79.564,1860.0,2.2,15.599999999999998,18.000000000000014,19.000000000000014,0.37,0.346
0,20-09-2020,30.556,79.564,1860.0,0.1,13.5,20.100000000000016,21.000000000000014,0.344,0.347
0,21-09-2020,30.556,79.564,1860.0,0.9,5.5,20.000000000000014,20.900000000000013,0.337,0.341
0,22-09-2020,30.556,79.564,1860.0,0.8,3.2,20.200000000000014,21.600000000000016,0.333,0.339
0,23-09-2020,30.556,79.564,1860.0,0.1,1.8,19.600000000000016,22.400000000000013,0.324,0.334
0,24-09-2020,30.556,79.564,1860.0,0.0,1.8,15.400000000000015,22.500000000000014,0.315,0.328
0,25-09-2020,30.556,79.564,1860.0,0.3,0.9,7.300000000000015,22.500000000000014,0.308,0.323
0,26-09-2020,30.556,79.564,1860.0,0.3,0.4,4.400000000000015,22.400000000000016,0.301,0.318
0,27-09-2020,30.556,79.564,1860.0,0.5,0.6000000000000001,2.500000000000014,22.700000000000017,0.293,0.313
0,28-09-2020,30.556,79.564,1860.0,0.0,1.1,2.900000000000014,23.100000000000016,0.284,0.308
0,29-09-2020,30.556,79.564,1860.0,0.0,0.8,2.000000000000014,22.900000000000016,0.276,0.303
0,30-09-2020,30.556,79.564,1860.0,0.0,0.49999999999999994,1.2000000000000142,22.200000000000017,0.267,0.297
0,01-10-2020,30.556,79.564,1860.0,0.0,0.0,1.100000000000014,20.800000000000015,0.26,0.293
0,02-10-2020,30.556,79.564,1860.0,0.0,0.0,1.100000000000014,16.500000000000014,0.254,0.288
0,03-10-2020,30.556,79.564,1860.0,0.4,0.0,0.8000000000000141,8.400000000000015,0.247,0.283
0,04-10-2020,30.556,79.564,1860.0,0.5,0.4,0.9000000000000142,5.600000000000015,0.243,0.278
0,05-10-2020,30.556,79.564,1860.0,0.0,0.9,0.9000000000000142,3.900000000000014,0.237,0.274
0,06-10-2020,30.556,79.564,1860.0,0.0,0.9,0.9000000000000142,3.800000000000014,0.228,0.268
0,07-10-2020,30.556,79.564,1860.0,0.8,0.5,0.9000000000000142,2.900000000000014,0.222,0.264
0,08-10-2020,30.556,79.564,1860.0,0.7,0.8,1.7000000000000144,2.900000000000014,0.217,0.26
0,09-10-2020,30.556,79.564,1860.0,0.0,1.5,2.400000000000014,3.500000000000014,0.209,0.256
0,10-10-2020,30.556,79.564,1860.0,0.0,1.5,2.400000000000014,3.500000000000014,0.203,0.252
0,11-10-2020,30.556,79.564,1860.0,0.0,0.7,2.000000000000014,3.2000000000000144,0.194,0.246
0,12-10-2020,30.556,79.564,1860.0,0.8,0.0,1.5000000000000142,2.9000000000000146,0.188,0.242
0,13-10-2020,30.556,79.564,1860.0,1.9,0.8,2.3000000000000145,3.2000000000000144,0.193,0.239
0,14-10-2020,30.556,79.564,1860.0,0.0,2.7,4.200000000000014,5.100000000000014,0.185,0.236
0,15-10-2020,30.556,79.564,1860.0,0.0,2.7,3.400000000000014,5.100000000000014,0.179,0.231
0,16-10-2020,30.556,79.564,1860.0,0.0,1.9,2.7000000000000144,5.100000000000014,0.174,0.228
0,17-10-2020,30.556,79.564,1860.0,0.0,0.0,2.7000000000000144,5.100000000000014,0.171,0.225
0,18-10-2020,30.556,79.564,1860.0,0.0,0.0,2.7000000000000144,5.100000000000014,0.167,0.223
