Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load,Rain_norm,Slope_norm,Moisture_norm,Risk_Score,Landslide_Level
1885.574456,30.63543917,0.397868939,0.6,14.7,15.7,17.3,0.326,0.287,1.0,6.12e-17,-0.001828193,0.999998329,0.039,18.3812635,17.9,0.03134057971014493,0.5149290991328072,0.6379647749510763,35.8404394109223,1
1889.162394,32.86624553,0.340981854,4.1,15.3,15.6,17.9,0.32,0.29,1.0,6.12e-17,0.029263458,0.999571733,0.03,134.7516067,22.0,0.032427536231884053,0.5524251214003586,0.6262230919765166,36.65654785058162,1
1887.136331,29.25491416,0.381045364,0.1,15.6,19.7,22.0,0.317,0.292,1.0,6.12e-17,-0.113732119,0.993511452,0.025,2.925491416,22.1,0.03985507246376811,0.491724845530145,0.6203522504892368,34.95651577913218,1
1881.646689,28.88758956,0.340562,0.6,4.8,19.5,22.1,0.303,0.291,1.0,6.12e-17,-0.10134533,0.994851308,0.012,17.33255373,22.7,0.04003623188405797,0.4855507500873566,0.5929549902152642,33.956621484440944,1
1888.338647,32.5693098,0.358733212,1.9,4.8,20.1,22.7,0.296,0.29,1.0,6.12e-17,-0.238729482,0.971086111,0.006,61.88168862,24.6,0.0411231884057971,0.5474341419304455,0.5792563600782779,35.445642596493585,1
1886.79771,33.37384223,0.385486812,0.1,2.6,22.0,24.6,0.292,0.288,1.0,6.12e-17,-0.028376878,0.999597295,0.004,3.337384223,24.7,0.04456521739130435,0.5609569498492141,0.5714285714285714,35.75417433398573,1
1887.235655,30.20311924,0.396944266,1.1,2.6,18.3,24.7,0.284,0.285,1.0,6.12e-17,-0.002002573,0.999997995,-0.001,33.22343116,25.8,0.0447463768115942,0.5076625438581547,0.5557729941291585,33.692921212083164,1
1884.535782,31.78655659,0.342065705,0.0,3.1,8.5,25.8,0.274,0.281,1.0,6.12e-17,-0.076846549,0.997042932,-0.007,0.0,25.8,0.04673913043478261,0.5342774052820178,0.5362035225048924,33.98399305099861,1
1886.561617,31.77256661,0.39005508,0.5,1.2,7.9,24.2,0.263,0.278,1.0,6.12e-17,0.035868459,0.99935652,-0.015,15.8862833,24.7,0.04384057971014493,0.534042257753748,0.5146771037181996,33.21520403256423,1
1884.718887,31.92750649,0.36885229,1.7,1.6,4.3,24.0,0.262,0.274,1.0,6.12e-17,-0.221740326,0.975105752,-0.012,54.27676103,25.7,0.043478260869565216,0.5366465309415884,0.512720156555773,33.22013105970345,1
1881.815057,31.361374,0.375518272,0.8,2.2,5.9,25.7,0.263,0.272,1.0,6.12e-17,-0.229037785,0.973417533,-0.009,25.0890992,26.5,0.04655797101449275,0.5271308164304355,0.5146771037181996,33.11655644503876,1
1889.444303,29.78215657,0.364989139,0.5,3.0,6.1,26.2,0.257,0.269,0.866025404,-0.5,-0.214995617,0.976615014,-0.012,14.89107828,26.7,0.04746376811594203,0.5005868846117252,0.50293542074364,32.00421988529863,1
1887.780267,28.90414705,0.360659789,1.3,3.0,4.7,26.7,0.256,0.267,0.866025404,-0.5,0.039417586,0.999222825,-0.011,37.57539116,28.0,0.0483695652173913,0.4858290530476076,0.5009784735812133,31.539008407560274,1
1887.70439,28.5681255,0.351479302,5.5,2.6,5.9,28.0,0.297,0.267,0.866025404,-0.5,-0.195318435,0.980739878,0.03,157.1246903,33.5,0.050724637681159424,0.48018110809501335,0.5812133072407044,33.87081796731791,1
1882.936788,29.40151617,0.362171678,0.3,7.3,10.3,29.7,0.288,0.268,0.866025404,-0.5,-0.234289311,0.972166919,0.02,8.820454851,30.0,0.05380434782608696,0.4941889734481898,0.5636007827788649,33.88586659985512,1
1887.635966,29.09990493,0.393787489,17.4,7.1,10.6,19.1,0.34,0.273,0.866025404,-0.5,0.015151015,0.999885217,0.067,506.3383458,36.5,0.03460144927536232,0.4891194066879517,0.665362035225049,36.01850122840451,1
1883.320306,28.69111606,0.345710063,7.2,23.2,27.5,35.9,0.368,0.301,0.866025404,-0.5,-0.018177341,0.999834779,0.067,206.5760356,43.1,0.06503623188405797,0.4822483681042858,0.7201565557729941,38.67359699168071,1
1887.875347,28.95220465,0.398366473,7.0,24.9,33.0,39.0,0.369,0.321,0.866025404,-0.5,-0.204589747,0.97884781,0.048,202.6654326,46.0,0.07065217391304347,0.48663681873809317,0.7221135029354208,39.08859660672716,1
1884.335305,28.74382827,0.349255057,3.1,31.6,39.2,45.9,0.36,0.333,0.866025404,-0.5,0.004675749,0.999989069,0.027,89.10586762,49.0,0.08315217391304347,0.48313436979200375,0.7045009784735812,38.95514740448929,1
1882.575138,31.24054032,0.343363349,3.4,17.3,41.8,48.4,0.356,0.335,0.866025404,-0.5,-0.158371606,0.98737958,0.021,106.2178371,51.8,0.08768115942028985,0.5250998098683284,0.6966731898238747,40.16043636757769,1
1890.062643,28.78577128,0.373211223,0.3,13.5,43.9,49.9,0.342,0.334,0.866025404,-0.5,-0.248918286,0.96852449,0.008,8.635731383,50.2,0.09039855072463768,0.4838393597297803,0.6692759295499022,38.209400707375984,1
1882.046503,33.48095158,0.400467167,2.1,6.8,38.7,50.1,0.329,0.328,0.866025404,-0.5,-0.247043372,0.969004423,0.001,70.30999832,52.2,0.0907608695652174,0.5627572740031505,0.6438356164383562,39.828221495853896,1
1888.617878,31.00873481,0.388135865,0.8,5.8,40.5,51.1,0.322,0.323,0.866025404,-0.5,-0.21775401,0.976003684,-0.001,24.80698785,51.9,0.09257246376811594,0.521203557499431,0.6301369863013698,38.24311486474866,1
1882.017757,33.00559932,0.365654781,0.0,3.2,23.9,51.9,0.308,0.316,0.866025404,-0.5,0.024195933,0.999707236,-0.008,0.0,51.9,0.09402173913043478,0.5547674191930311,0.6027397260273972,38.486083921830236,1
1887.847196,30.93906504,0.388204487,3.1,2.9,16.7,51.4,0.308,0.31,0.866025404,-0.5,-0.122753631,0.992437175,-0.002,95.91110164,54.5,0.0931159420289855,0.5200325283621037,0.6027397260273972,37.407805312844445,1
1882.103856,29.17939668,0.390539284,0.4,3.9,12.8,52.8,0.308,0.307,0.866025404,-0.5,-0.129600033,0.991566353,0.001,11.67175867,53.2,0.09565217391304347,0.49045552643439466,0.6027397260273972,36.621944530375494,1
1886.088245,32.70316468,0.354709432,0.1,3.5,10.1,52.4,0.296,0.302,0.866025404,-0.5,0.01512073,0.999885675,-0.006,3.270316468,52.5,0.09492753623188406,0.5496840124934379,0.5792563600782779,37.66531262642684,1
1882.879957,29.68865339,0.343310298,0.5,3.6,6.8,52.0,0.285,0.297,0.866025404,-0.5,-0.036199132,0.999344597,-0.012,14.8443267,52.5,0.09420289855072464,0.49901525679936454,0.557729941291585,35.47047188475747,1
1889.665816,28.70225083,0.394959451,1.1,1.0,7.0,51.2,0.28,0.292,0.866025404,-0.5,0.046171531,0.998933526,-0.012,31.57247591,52.3,0.0927536231884058,0.48243552445785837,0.5479452054794521,34.62156682565555,1
1885.014846,29.45503633,0.353305419,1.8,1.7,6.0,46.8,0.286,0.287,0.866025404,-0.5,-0.250420134,0.968137261,-0.001,53.01906539,48.6,0.08478260869565217,0.49508855538730656,0.5596868884540117,35.03456766306564,1
1881.154263,31.49746918,0.369969311,1.3,3.4,7.0,48.3,0.282,0.284,0.866025404,-0.5,-0.202368993,0.979309344,-0.002,40.94670993,49.6,0.0875,0.5294183425874733,0.5518590998043053,35.93832327175336,1
1887.281613,30.67330263,0.353894687,0.0,4.2,8.3,32.2,0.272,0.28,0.866025404,-0.5,0.036232314,0.999343394,-0.008,0.0,32.2,0.05833333333333334,0.5155655188439678,0.5322896281800392,33.76898774405355,1
1885.451391,29.30810099,0.361888498,0.0,3.1,5.2,25.0,0.256,0.274,0.866025404,-0.5,0.073415242,0.99730146,-0.018,0.0,25.0,0.04528985507246377,0.49261882476464053,0.5009784735812133,31.619513153274166,1
1889.597393,31.16495136,0.37884575,1.4,1.3,4.8,18.0,0.25,0.269,0.866025404,-0.5,-0.158220884,0.987403743,-0.019,43.6309319,19.4,0.03260869565217391,0.5238292893165845,0.4892367906066536,31.6963302237841,1
1885.331442,33.26527062,0.373443045,1.4,1.4,6.1,16.3,0.252,0.265,0.866025404,-0.5,-0.246428072,0.969161083,-0.013,46.57137886,17.7,0.029528985507246377,0.5591320476169181,0.4931506849315068,32.749641396742604,1
1885.111405,32.13305201,0.396561179,1.3,2.8,7.0,14.3,0.252,0.263,0.866025404,-0.5,-0.255127076,0.966907532,-0.011,41.77296762,15.6,0.025905797101449277,0.5401013979946461,0.4931506849315068,32.03379437184256,1
1885.540932,28.84622248,0.363168257,0.0,4.1,7.2,15.3,0.244,0.259,0.866025404,-0.5,-0.249048383,0.968491044,-0.015,0.0,15.3,0.027717391304347826,0.48485544054340163,0.4774951076320939,29.97921209743878,0
1889.59854,30.09892524,0.367146953,1.6,2.7,5.4,13.2,0.238,0.254,0.866025404,-0.5,-0.031780651,0.999494868,-0.016,48.15828039,14.8,0.023913043478260867,0.5059112217289918,0.4657534246575342,30.106461130726213,1
1886.868226,31.96196813,0.340837636,0.9,2.9,5.7,14.0,0.24,0.251,0.866025404,-0.5,-0.173066767,0.984910095,-0.011,28.76577132,14.9,0.025362318840579712,0.5372257719030569,0.46966731898238745,31.221285480186516,1
1887.693624,29.20069657,0.357687537,1.2,2.5,6.6,14.9,0.24,0.248,0.866025404,-0.5,-0.131998951,0.991249856,-0.008,35.04083588,16.1,0.026992753623188405,0.4908135409909501,0.46966731898238745,29.894135944127665,0
1888.204109,31.19325925,0.384099133,0.5,3.7,7.8,13.0,0.237,0.245,0.866025404,-0.5,-0.131975458,0.991252984,-0.008,15.59662963,13.5,0.02355072463768116,0.5243050963130229,0.4637964774951076,30.58507619975116,1
1890.375155,31.23058738,0.383522843,0.5,2.6,6.9,13.1,0.229,0.242,0.866025404,-0.5,-0.174400967,0.984674719,-0.013,15.61529369,13.6,0.023731884057971015,0.524932518046609,0.44814090019569475,30.141477909587955,1
1889.375206,28.94221556,0.351088729,0.2,2.2,6.0,13.5,0.222,0.238,0.5,-0.866025404,-0.197697592,0.980263058,-0.016,5.788443112,13.7,0.024456521739130436,0.48646891929698144,0.4344422700587084,28.605596550235912,0
1890.272843,31.53063914,0.399612279,0.4,1.2,4.9,13.2,0.213,0.235,0.5,-0.866025404,-0.0794037,0.996842542,-0.022,12.61225566,13.6,0.023913043478260867,0.5299758726273167,0.41682974559686886,29.360690285856002,0
1884.433049,33.00036428,0.36757254,0.3,1.1,5.3,12.5,0.204,0.231,0.5,-0.866025404,-0.23568608,0.97182924,-0.027,9.900109283,12.8,0.022644927536231884,0.5546794271647083,0.39921722113502933,29.522696550441406,0
1883.1484,31.75859327,0.356070046,0.3,0.9,4.0,11.0,0.201,0.227,0.5,-0.866025404,-0.101780417,0.994806889,-0.026,9.527577982,11.3,0.019927536231884056,0.5338073899152898,0.39334637964774954,28.611714536166538,0
1883.033895,33.07740976,0.384144989,1.4,1.0,3.4,10.0,0.202,0.225,0.5,-0.866025404,-0.115101138,0.993353778,-0.023,46.30837367,11.4,0.018115942028985508,0.5559744293152734,0.39530332681017616,29.262970364922907,0
1889.578011,31.5677394,0.376714445,2.0,2.0,3.6,11.4,0.208,0.222,0.5,-0.866025404,-0.159673712,0.987169846,-0.014,63.13547881,13.4,0.02065217391304348,0.5305994642576957,0.4070450097847358,28.955421177794683,0
1889.305912,32.25899912,0.367722428,14.7,3.7,5.1,13.4,0.244,0.222,0.5,-0.866025404,-0.231033098,0.972945892,0.022,474.2072871,28.1,0.02427536231884058,0.5422183525299082,0.4774951076320939,31.562418297613682,1
1887.504116,32.96306396,0.388905531,26.7,18.1,19.3,26.7,0.394,0.282,0.5,-0.866025404,-0.032529712,0.999470769,0.112,880.1138078,53.4,0.0483695652173913,0.5540524728694433,0.7710371819960862,41.687472254661536,1
1881.629424,30.81672996,0.377709771,1.1,43.4,45.8,52.0,0.36,0.321,0.5,-0.866025404,-0.0515589,0.998669955,0.039,33.89840296,53.1,0.09420289855072464,0.5179762858454817,0.7045009784735812,40.44243387160087,1
1884.180482,29.28991905,0.398557151,1.7,42.5,46.5,51.8,0.339,0.321,0.5,-0.866025404,-0.002727643,0.99999628,0.018,49.79286239,53.5,0.09384057971014492,0.4923132175907811,0.6634050880626223,38.4251723580079,1
1888.342013,29.09645967,0.390322378,1.3,29.5,47.9,53.5,0.327,0.317,0.5,-0.866025404,-0.075980346,0.997109316,0.01,37.82539757,54.8,0.09692028985507246,0.4890614977864917,0.639921722113503,37.746308191202736,1
1883.485688,33.26750275,0.373397978,0.9,4.1,48.9,53.2,0.316,0.312,0.5,-0.866025404,-0.083363408,0.996519213,0.004,29.94075247,54.1,0.0963768115942029,0.5591695658872999,0.6183953033268101,39.18201854019142,1
1887.240589,31.23462224,0.379143839,0.6,3.9,48.4,53.2,0.304,0.306,0.5,-0.866025404,-0.175715557,0.98444098,-0.002,18.74077335,53.8,0.0963768115942029,0.5250003371111047,0.5949119373776908,37.45244069843198,1
1886.427412,31.91549646,0.371799673,0.2,2.8,47.0,52.6,0.293,0.3,0.5,-0.866025404,-0.122629144,0.992452565,-0.007,6.383099292,52.8,0.09528985507246376,0.5364446629711591,0.573385518590998,37.10649964976326,1
1883.626724,31.55894016,0.367616202,0.4,1.7,32.5,52.3,0.282,0.294,0.5,-0.866025404,-0.0746,0.997213538,-0.012,12.62357607,52.7,0.0947463768115942,0.5304515641508581,0.5518590998043053,36.25917499111867,1
1890.34338,31.32468387,0.380573593,1.1,1.2,6.2,52.2,0.275,0.288,0.5,-0.866025404,-0.234000214,0.972236545,-0.013,34.45715226,53.3,0.09456521739130436,0.5265141183807314,0.538160469667319,35.722846337093685,1
1883.56739,31.29707985,0.354237437,1.0,1.7,6.2,53.1,0.278,0.284,0.5,-0.866025404,-0.016124986,0.999869984,-0.006,31.29707985,54.1,0.09619565217391304,0.5260501422297068,0.5440313111545989,35.95026968848569,1
1889.947912,30.86521048,0.357579867,0.5,2.5,5.5,53.7,0.268,0.278,0.5,-0.866025404,0.063239182,0.9979984,-0.01,15.43260524,54.2,0.09728260869565218,0.5187911600945683,0.5244618395303327,35.18889433657312,1
1886.409319,32.92208414,0.352967367,1.6,2.6,4.7,53.9,0.263,0.273,0.5,-0.866025404,0.076568465,0.997064326,-0.01,52.67533462,55.5,0.09764492753623188,0.5533636725007549,0.5146771037181996,35.94702038801791,1
1881.91828,29.10444688,0.375804327,1.2,3.1,5.4,55.2,0.261,0.269,0.5,-0.866025404,0.021659579,0.999765404,-0.008,34.92533626,56.4,0.1,0.4891957490641399,0.5107632093933464,33.99876875372458,1
1889.336248,32.07926083,0.394856987,4.6,3.3,6.0,55.0,0.274,0.266,0.5,-0.866025404,0.020686383,0.999786014,0.008,147.5645998,59.6,0.09963768115942029,0.5391972606749561,0.5362035225048924,36.24753074177227,1
1888.91432,31.90375932,0.398198701,4.2,7.4,10.4,57.6,0.291,0.265,0.5,-0.866025404,-0.202692442,0.979242449,0.026,133.9957891,61.8,0.10434782608695653,0.5362473818127903,0.5694716242661447,37.34548322584631,1
1889.309745,28.81199244,0.35171441,4.9,10.0,14.2,47.1,0.316,0.267,0.5,-0.866025404,-0.146912981,0.98914942,0.049,141.1787629,52.0,0.08532608695652175,0.484280092380032,0.6183953033268101,36.493305349466134,1
1887.381485,29.58527784,0.353963514,10.3,13.7,18.0,25.3,0.346,0.275,0.5,-0.866025404,0.004030633,0.999991877,0.071,304.7283617,35.6,0.04583333333333334,0.49727769140856104,0.6771037181996086,37.06477562157842,1
1888.116156,32.43854831,0.369229179,5.4,19.4,27.3,34.5,0.358,0.295,0.5,-0.866025404,-0.246231928,0.969210936,0.063,175.1681609,39.9,0.0625,0.5452362659387443,0.700587084148728,39.874700502624165,1
1890.07058,29.66887698,0.376249413,1.4,20.6,32.2,38.2,0.334,0.302,0.5,-0.866025404,-0.230903074,0.972976757,0.032,41.53642778,39.6,0.06920289855072465,0.49868284932418944,0.6536203522504893,37.33721198926935,1
1882.276983,31.38867881,0.370149506,0.9,17.1,32.0,38.3,0.319,0.301,0.5,-0.866025404,-0.038825697,0.999245998,0.018,28.24981092,39.2,0.06938405797101449,0.5275897633754186,0.62426614481409,37.33103956452584,1
1881.830378,28.91856675,0.358345492,1.7,7.7,31.7,38.3,0.312,0.299,0.5,-0.866025404,-0.109976776,0.993934157,0.013,49.16156348,40.0,0.06938405797101449,0.4860714234307956,0.6105675146771037,35.674530462077556,1
1882.250756,29.61441068,0.383107623,4.6,4.0,28.8,39.4,0.319,0.297,0.5,-0.866025404,-0.023364655,0.999727009,0.022,136.2262891,44.0,0.0713768115942029,0.4977673643971915,0.62426614481409,36.51607774010656,1
1889.700716,32.95433863,0.351273818,9.1,7.2,29.2,43.8,0.35,0.301,0.5,-0.866025404,-0.171339367,0.985212069,0.049,299.8844815,52.9,0.07934782608695652,0.5539058150627245,0.684931506849315,40.339032700839454,1
1886.629342,30.30897746,0.34590888,14.2,15.4,33.4,52.5,0.388,0.33,1.22e-16,-1.0,-0.231386645,0.972861871,0.058,430.38748,66.7,0.09510869565217392,0.5094418386662991,0.7592954990215264,41.86646795672172,1
1882.760653,32.52939235,0.353111925,1.5,27.9,37.3,65.6,0.36,0.343,1.22e-16,-1.0,0.027710444,0.999615992,0.017,48.79408852,67.1,0.11884057971014492,0.546763198176249,0.7045009784735812,42.2915484879007,1
1882.417121,30.89234366,0.394114016,3.5,24.8,33.4,66.1,0.358,0.34,1.22e-16,-1.0,0.011401981,0.999934995,0.018,108.1232028,69.6,0.1197463768115942,0.5192472222341211,0.700587084148728,41.38488426394924,1
1885.454236,30.11135269,0.352700014,4.7,19.2,35.5,69.1,0.37,0.343,1.22e-16,-1.0,-0.100158297,0.994971515,0.027,141.5233576,73.8,0.12518115942028984,0.5061201058124714,0.7240704500978473,41.91296305412116,1
1889.157341,31.33281573,0.368079763,9.5,9.7,39.3,72.2,0.383,0.351,1.22e-16,-1.0,0.04553006,0.998962969,0.032,297.6617494,81.7,0.13079710144927537,0.5266508009763632,0.7495107632093934,43.51673098354371,1
1889.051767,31.16987424,0.355460903,11.5,17.7,47.1,80.5,0.403,0.372,1.22e-16,-1.0,-0.182945232,0.983123106,0.031,358.4535537,92.0,0.14583333333333334,0.5239120344716146,0.7886497064579256,45.21018556121954,1
1889.512531,33.42389549,0.395661969,12.4,25.7,54.0,87.4,0.41,0.391,1.22e-16,-1.0,-0.133240871,0.991083685,0.019,414.4563041,99.8,0.15833333333333335,0.5617982591556495,0.8023483365949119,47.25773120585017,1
1888.689447,30.22215117,0.388712628,6.4,33.4,57.3,95.6,0.403,0.391,1.22e-16,-1.0,-0.176156226,0.984362222,0.012,193.4217675,102.0,0.17318840579710143,0.5079824379035861,0.7886497064579256,45.82650056272941,1
1881.616198,31.76848477,0.363157928,15.9,30.3,49.5,97.1,0.416,0.399,1.22e-16,-1.0,-0.229505655,0.973307328,0.017,505.1189079,113.0,0.17590579710144927,0.5339736490361664,0.8140900195694716,47.47814194222711,1
1888.201669,31.94772379,0.389119385,20.3,34.7,63.9,102.7,0.421,0.411,1.22e-16,-1.0,-0.0339249,0.999424385,0.01,648.538793,123.0,0.18605072463768116,0.536986349020191,0.8238747553816047,48.267862117561116,1
1886.189613,31.63168925,0.399043394,22.3,42.6,80.7,117.6,0.424,0.414,1.22e-16,-1.0,-0.055281273,0.998470821,0.01,705.3866704,139.9,0.21304347826086956,0.53167435136695,0.8297455968688845,49.364337577509815,1
1888.264122,30.89615744,0.375913928,21.9,58.5,98.3,138.5,0.424,0.42,1.22e-16,-1.0,-0.106408941,0.994322451,0.004,676.625848,160.4,0.2509057971014493,0.519311325323644,0.8297455968688845,50.50793954983382,1
1885.842827,32.41737926,0.353617737,10.3,64.5,110.7,159.5,0.419,0.412,1.22e-16,-1.0,0.038379965,0.999263218,0.007,333.8990064,169.8,0.28894927536231885,0.5448804505777988,0.8199608610567514,52.50321036352926,1
1885.835391,32.34092044,0.361433769,2.3,54.5,109.5,168.1,0.402,0.402,1.22e-16,-1.0,-0.089360334,0.995999363,0.0,74.38411702,170.4,0.3045289855072464,0.5435953091739206,0.7866927592954991,52.08980147437244,1
1882.261347,33.29518031,0.371808267,9.3,34.5,99.4,165.8,0.408,0.399,1.22e-16,-1.0,-0.10444057,0.994531129,0.009,309.6451769,175.1,0.30036231884057973,0.5596347781193789,0.7984344422700587,52.75656936530632,1
1890.052252,33.38481597,0.375666604,16.2,21.9,102.3,166.0,0.422,0.415,1.22e-16,-1.0,-0.023919024,0.999713899,0.007,540.8340187,182.2,0.3007246376811594,0.5611413995651446,0.8258317025440313,53.63817857052165,1
1884.746218,29.57624551,0.389502576,40.7,27.8,102.6,168.0,0.428,0.425,1.22e-16,-1.0,-0.246064965,0.969253338,0.003,1203.753192,208.7,0.30434782608695654,0.49712587345928466,0.837573385518591,52.21489081281453,1
1886.823741,31.77222026,0.368742333,45.8,66.2,123.0,207.2,0.428,0.428,1.22e-16,-1.0,-0.163802149,0.986493211,0.0,1455.167688,253.0,0.3753623188405797,0.5340364362052958,0.837573385518591,56.1627874053398,1
1883.071563,32.78237025,0.343117219,84.3,102.7,146.5,249.5,0.428,0.429,1.22e-16,-1.0,0.029204183,0.999573467,-0.001,2763.553812,333.8,0.4519927536231884,0.5510153220457534,0.837573385518591,59.73737137185786,1
1884.688889,33.31154764,0.344392652,80.0,170.8,208.9,329.1,0.428,0.428,1.22e-16,-1.0,-0.214789078,0.976660459,0.0,2664.923811,409.1,0.5961956521739131,0.5599098848167349,0.837573385518591,65.7723241970163,2
1889.705774,29.21373389,0.395004211,31.2,210.1,278.6,399.6,0.427,0.428,1.22e-16,-1.0,0.024088209,0.999709837,-0.001,911.4684973,430.8,0.7239130434782609,0.4910326759413405,0.8356164383561644,68.75599516805558,2
1883.095994,33.24542308,0.378259335,22.7,195.5,307.5,419.3,0.426,0.427,1.22e-16,-1.0,-0.04027253,0.999188733,-0.001,754.6711039,442.0,0.7596014492753623,0.5587984445686481,0.8336594911937377,72.15779604388605,2
1883.061056,29.62731646,0.388719312,7.9,133.9,320.9,429.6,0.422,0.423,1.22e-16,-1.0,0.017866095,0.999840389,-0.001,234.0558,437.5,0.7782608695652175,0.4979842883861746,0.8258317025440313,70.84491451051488,2
1883.604991,31.36225141,0.381625116,19.9,61.8,312.6,431.1,0.425,0.425,1.22e-16,-1.0,-0.232404356,0.972619255,0.0,624.1088031,451.0,0.7809782608695652,0.5271455641850984,0.8317025440313112,72.00457368127489,2
1886.746611,31.77144136,0.394630536,26.8,50.5,291.8,435.1,0.427,0.428,1.22e-16,-1.0,-0.015556143,0.999878996,-0.001,851.4746285,461.9,0.7882246376811595,0.5340233442344875,0.8356164383561644,72.61817898496594,2
1886.206882,32.8975831,0.341585644,34.7,54.6,272.8,441.6,0.428,0.429,1.22e-16,-1.0,0.010000171,0.999949997,-0.001,1141.546134,476.3,0.8,0.5529518521124456,0.837573385518591,73.7157571289311,2
1882.75322,32.51837584,0.367782733,28.8,81.4,223.2,454.0,0.428,0.428,1.22e-16,-1.0,-0.250315743,0.968164257,0.0,936.5292241,482.8,0.822463768115942,0.5465780295700994,0.837573385518591,74.42309317729838,2
1887.91969,33.17263903,0.348546884,11.2,90.3,172.0,460.9,0.424,0.426,1.22e-16,-1.0,-0.007882337,0.999968934,-0.002,371.5335572,472.1,0.834963768115942,0.5575750697350195,0.8297455968688845,75.0181707227548,2
1890.0754,32.43685141,0.370467655,4.8,74.7,152.0,461.8,0.413,0.416,1.22e-16,-1.0,-0.091383222,0.9958158,-0.003,155.6968868,466.6,0.8365942028985508,0.5452077439651088,0.8082191780821917,74.06657577736104,2
1882.988289,30.19368304,0.394666253,31.9,44.8,134.1,464.3,0.428,0.426,1.22e-16,-1.0,-0.254466603,0.967081562,0.002,963.1784889,496.2,0.8411231884057971,0.5075039375480485,0.837573385518591,73.99724722823106,2
1887.729538,29.39424351,0.364531575,79.8,47.9,158.1,486.9,0.427,0.428,1.22e-16,-1.0,-0.035952785,0.99935349,-0.001,2345.660632,566.7,0.8820652173913043,0.49406673252840666,0.8356164383561644,75.17310382218932,2
1886.863846,29.27828517,0.347238768,33.3,116.5,218.0,550.5,0.426,0.427,-0.5,-0.866025404,-0.176574665,0.984287249,-0.001,974.9668962,583.8,0.9972826086956522,0.4921176720556061,0.8336594911937377,79.66461924530638,2
1884.28939,28.9376857,0.353881617,13.5,145.0,224.5,543.1,0.424,0.426,-0.5,-0.866025404,0.074994259,0.997183966,-0.002,390.6587569,556.6,0.9838768115942029,0.486392780132922,0.8297455968688845,78.83922377382233,2
1887.178306,33.16200329,0.370869004,25.0,126.6,203.3,510.8,0.426,0.426,-0.5,-0.866025404,0.0795318,0.996832329,0.0,829.0500823,535.8,0.9253623188405797,0.5573963012183869,0.8336594911937377,78.74616652598692,2
1883.099089,30.9309853,0.379457367,20.5,71.8,199.5,451.5,0.426,0.427,-0.5,-0.866025404,-0.257785852,0.966202078,-0.001,634.0851986,472.0,0.8179347826086957,0.519896721814127,0.8336594911937377,73.32407769458378,2
1889.339548,33.32683092,0.340563251,43.9,59.0,208.8,392.0,0.428,0.428,-0.5,-0.866025404,-0.213277586,0.976991644,0.0,1463.047877,435.9,0.7101449275362319,0.5601667704960465,0.837573385518591,70.33800178188841,2
1881.222121,32.37442937,0.363770065,8.8,89.4,247.9,404.7,0.421,0.422,-0.5,-0.866025404,-0.082085575,0.996625285,-0.001,284.8949785,413.5,0.7331521739130434,0.5441585367170957,0.8238747553816047,70.36708571948274,2
1886.67063,33.26889547,0.379314873,12.6,73.2,224.8,390.8,0.419,0.419,-0.5,-0.866025404,-0.042409644,0.999100306,0.0,419.1880829,403.4,0.7079710144927537,0.5591929751177328,0.8199608610567514,69.69345566494466,2
1884.187802,32.84285188,0.379524175,27.5,65.3,157.6,395.5,0.426,0.428,-0.5,-0.866025404,-0.041008071,0.999158815,-0.002,903.1784267,423.0,0.7164855072463768,0.5520319143353942,0.8336594911937377,70.23016245572904,2
1889.813607,31.41665485,0.377208082,17.6,48.9,151.8,403.1,0.425,0.426,-0.5,-0.866025404,-0.010186679,0.999948114,-0.001,552.9331253,420.7,0.7302536231884058,0.5280599925434931,0.8317025440313112,70.00302102478037,2
1885.993663,29.6291652,0.341538453,15.4,57.7,155.9,393.9,0.425,0.425,-0.5,-0.866025404,-0.199377342,0.979922791,0.0,456.2891441,409.3,0.7135869565217391,0.49801536252934087,0.8317025440313112,68.43501545768913,2
1889.02488,29.77023906,0.390574167,30.4,60.5,146.3,374.6,0.426,0.427,-0.5,-0.866025404,-0.156477078,0.987681591,-0.001,905.0152675,405.0,0.6786231884057972,0.5003865717435416,0.8336594911937377,67.16630942435027,2
1890.238203,30.35689004,0.385568294,49.7,63.4,156.2,376.2,0.427,0.427,-0.5,-0.866025404,-0.073913889,0.997264627,0.0,1508.737435,425.9,0.6815217391304348,0.5102471668197367,0.8356164383561644,67.63677772049442,2
1884.343496,28.6214879,0.354895839,19.3,95.5,162.0,414.7,0.426,0.426,-0.5,-0.866025404,-0.210768338,0.977536039,0.0,552.3947165,434.0,0.7512681159420289,0.4810780383595703,0.8336594911937377,69.4928505242804,2
1889.803419,31.83419454,0.367876511,32.4,99.4,172.5,429.2,0.427,0.427,-0.5,-0.866025404,0.02140586,0.999770868,0.0,1031.427903,461.6,0.777536231884058,0.5350781173769845,0.8356164383561644,72.22228594735678,2
